type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,45084,0,34,0,0,0.454002,128,[34 32 2 0 0 0 0 0 0 0 0 0 -26 -14 -27 -16 -26 -15 -29 -15 -26 -17 -25 -17 -24 -17 -23 -17 -24 -18 -23 -16 -25 -18 -26 -17 -24 -19 -24 -17 -21 -17 -23 -18 -22 -16 -21 -14 -20 -16 -19 -14 -18 -14 -20 -14 -18 -12 -19 -13 -22 -13 -19 -13 0 0 -19 -11 -20 -11 -21 -10 -21 -8 -19 -9 -19 -9 -19 -9 -16 -8 -19 -6 -17 -7 -19 -7 -16 -5 -18 -5 -17 -6 -17 -6 -17 -6 -17 -4 -16 -5 -15 -5 -14 -3 -14 -4 -14 -2 -13 -2 -14 -2 -13 -1 -12 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-63,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,102637,0,131,0,0,0.511234,128,[-125 48 8 0 0 0 0 0 0 0 0 0 25 -15 23 -14 26 -15 26 -15 26 -15 24 -11 25 -12 24 -9 25 -12 25 -10 27 -9 27 -11 26 -8 25 -10 22 -8 25 -10 22 -9 21 -10 20 -8 20 -8 19 -8 20 -10 18 -8 21 -8 20 -10 19 -8 0 0 18 -10 18 -11 16 -12 16 -13 14 -11 15 -11 14 -11 13 -11 13 -12 14 -10 15 -11 12 -10 12 -12 12 -10 12 -12 12 -12 12 -13 10 -11 10 -11 9 -12 9 -10 8 -12 8 -11 8 -11 6 -11 6 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4103983,0,30,0,0,4.51264,128,[30 -32 1 0 0 0 0 0 0 0 0 0 13 -37 14 -35 13 -37 15 -37 16 -36 17 -31 16 -33 16 -28 16 -32 17 -30 19 -32 17 -32 18 -28 16 -29 16 -25 17 -28 16 -26 13 -25 14 -23 13 -23 12 -23 11 -24 10 -20 13 -23 10 -24 11 -22 0 0 9 -22 9 -22 7 -23 6 -23 7 -20 6 -20 4 -19 4 -19 3 -20 5 -18 4 -19 3 -17 3 -18 3 -16 2 -18 3 -18 2 -18 3 -15 1 -14 1 -15 2 -13 1 -12 1 -13 0 -12 0 -11 -1 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,9858707,0,131,0,0,10.2677,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -1 32 -2 32 -2 32 -2 34 -3 32 -6 30 -6 30 -8 28 -6 29 -6 28 -7 31 -6 30 -8 28 -6 28 -7 25 -6 28 -6 26 -5 24 -6 23 -7 22 -6 20 -5 22 -4 19 -4 21 -3 22 -4 21 0 0 -2 19 -2 21 -1 20 1 19 0 16 0 17 0 16 0 15 2 16 0 15 1 16 2 14 3 14 2 13 2 13 2 13 3 12 3 10 3 11 3 10 3 9 4 9 3 7 3 8 4 6 4 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,9859687,0,135,0,0,10.297,128,[-121 112 8 0 0 0 0 0 0 0 0 0 33 -1 32 1 32 1 34 1 33 2 28 4 30 4 28 6 30 5 29 5 31 7 30 5 28 7 29 6 26 6 28 6 26 5 24 4 23 5 22 5 21 5 21 3 19 3 21 4 22 2 20 4 0 0 19 1 20 1 20 -1 19 -2 17 -1 17 -1 17 -2 15 -1 16 -4 15 -2 16 -2 13 -2 13 -4 13 -3 13 -4 13 -4 12 -4 11 -4 10 -3 10 -4 9 -3 9 -5 8 -4 8 -5 6 -6 6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,9942886,0,239,0,0,10.3518,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 7 31 6 30 6 32 7 33 4 31 2 30 3 29 2 27 3 30 3 27 1 31 3 30 0 29 1 28 1 25 1 27 1 26 2 23 1 23 1 21 1 20 2 21 2 18 1 20 4 21 2 19 0 0 5 18 4 19 6 18 6 17 4 14 7 15 6 14 5 13 8 13 6 11 5 14 6 12 7 11 6 11 7 11 6 10 7 10 6 8 6 8 6 7 6 7 6 6 5 5 5 5 5 4 5 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11108683,0,37,0,0,11.5176,128,[37 80 2 0 0 0 0 0 0 0 0 0 6 32 6 31 5 34 7 34 4 33 1 30 2 32 0 29 2 30 0 30 -1 33 0 31 -3 30 -1 29 -1 27 1 31 1 28 0 25 0 24 0 23 -1 22 2 23 1 21 0 24 1 24 0 22 0 0 2 20 4 23 6 22 6 21 6 19 5 19 5 18 4 17 6 18 4 17 5 18 4 16 7 16 5 15 7 15 6 16 7 15 6 13 5 12 7 12 5 12 6 10 5 10 6 9 6 9 6 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-75,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11111072,0,82,0,0,11.5451,128,[82 -96 4 0 0 0 0 0 0 0 0 0 25 46 30 33 21 64 24 84 32 65 24 66 22 70 19 52 19 65 8 81 22 99 8 91 11 76 24 80 30 62 28 104 20 68 34 48 23 59 29 65 32 57 26 82 38 55 36 90 39 111 22 102 0 0 32 88 47 93 43 92 54 73 40 61 49 78 38 85 47 68 47 63 21 84 36 86 26 62 47 61 28 72 27 70 38 73 47 71 31 56 38 69 31 50 38 55 47 56 31 50 35 47 32 28 26 39 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11189767,0,37,0,0,11.5985,128,[37 80 2 0 0 0 0 0 0 0 0 0 -24 18 -24 18 -25 19 -27 19 -25 17 -25 14 -26 15 -24 13 -26 14 -24 14 -28 13 -27 15 -27 13 -26 13 -24 11 -26 13 -24 11 -22 10 -22 10 -21 10 -19 10 -19 11 -17 9 -20 10 -20 12 -19 11 0 0 -18 11 -19 12 -18 13 -16 14 -15 12 -16 12 -15 13 -14 12 -14 13 -15 11 -16 13 -14 10 -13 13 -13 11 -14 11 -14 12 -13 13 -12 10 -12 10 -11 10 -12 9 -12 10 -10 9 -12 9 -9 8 -9 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-70,11,1,0,1,1,1,1,0,0,0,-94,1,6,1,11260747,0,110,0,0,11.6695,384,[110 96 6 0 0 0 0 0 0 0 0 0 21 -10 22 -9 21 -10 24 -10 22 -8 23 -6 23 -6 22 -5 24 -5 20 -5 24 -6 23 -6 23 -5 22 -6 21 -4 22 -4 22 -4 18 -4 17 -4 18 -3 17 -3 18 -4 16 -4 17 -5 18 -6 17 -6 0 0 15 -6 16 -6 15 -7 14 -7 13 -6 14 -7 14 -7 13 -7 12 -7 12 -7 11 -8 11 -8 10 -9 11 -8 10 -7 10 -9 10 -8 9 -8 9 -8 7 -8 8 -8 7 -7 5 -6 6 -7 6 -6 5 -7 0 0 0 0 0 0 0 0 0 0 ]
