0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
60.013844,1.8041958,0.0,0.0,0.0,0.0,6.4079957,4.6845555,3.689729,4.168966,4.749047,2.5138032,5.1531973,4.872635,5.9565887,6.610064,9.223485,9.982851,10.21097,12.1273985,12.002523,15.672257,13.016181,15.070304,16.454763,17.06845,17.912348,17.885973,18.795086,19.198994,21.65582,23.71482,0.0,23.779758,26.290565,25.533352,24.984695,25.18309,26.245148,25.26547,25.741426,24.604286,25.375729,28.47563,25.316126,28.879753,27.442167,29.130552,27.889126,32.369404,27.129017,30.134224,27.654327,28.4929,27.704731,29.464285,29.838543,27.567705,28.29472,0.0,0.0,0.0,0.0,0.0
90.54823,5.156177,0.0,0.0,0.0,0.0,6.344979,5.9988866,5.8032217,5.1749268,6.1383424,5.0355597,5.4090204,5.9815087,6.2487793,9.185722,9.898187,12.929651,12.895466,12.028086,13.303033,16.468004,14.491231,16.089827,16.343378,17.851414,18.7094,19.421263,19.378912,21.431242,23.087946,23.617264,0.0,25.133902,27.423365,25.20453,26.559162,26.358961,27.913527,27.441574,26.68489,27.194242,26.953207,30.121706,26.685211,29.329552,29.017437,31.700386,29.6957,33.580463,28.29426,33.002304,30.45099,30.809347,30.503147,31.612179,32.278576,30.16948,29.622505,0.0,0.0,0.0,0.0,0.0
104.76842,7.0268064,0.0,0.0,0.0,0.0,6.4956603,6.76524,6.931807,5.9101243,6.709151,6.1607804,5.3311915,6.4857435,6.48435,10.217906,9.8550005,13.959814,13.782879,11.915115,13.642041,16.285355,15.2464485,16.20404,16.3441,18.15362,18.916193,20.127747,19.426075,22.35856,23.487537,23.47063,0.0,25.774755,27.640135,25.048424,27.053522,26.27094,28.570618,28.390093,27.129656,28.44767,27.677711,30.845009,27.22461,29.372353,29.912584,32.595387,30.990566,34.263577,29.437763,34.394173,32.043118,32.345524,32.242863,32.840736,33.96727,31.660385,30.653404,0.0,0.0,0.0,0.0,0.0
107.61006,7.7202797,0.0,0.0,0.0,0.0,6.7422194,7.073795,7.246409,6.343164,6.6611276,6.2560434,5.05191,6.524042,6.6163864,10.063108,9.284199,13.541657,13.310312,11.717462,13.216973,15.365103,15.358277,15.584996,16.292837,17.984045,18.575144,20.078527,18.992855,22.193924,23.019281,23.153664,0.0,25.704517,27.033457,24.867926,26.615934,25.168009,28.28321,28.232859,27.005177,28.533699,27.67383,30.702248,26.989285,28.931238,30.088684,32.077873,31.625923,34.290455,30.274206,34.44678,32.489735,33.01351,32.897305,33.120888,34.77384,32.096867,31.1996,0.0,0.0,0.0,0.0,0.0
104.008835,7.5407925,0.0,0.0,0.0,0.0,6.966835,7.0147276,6.917949,6.442652,6.1939263,5.687926,4.703375,6.235107,6.597973,9.077822,8.37605,12.143497,11.914867,11.364102,12.225255,13.948037,14.903161,14.404741,16.025492,17.351667,17.728664,19.346706,18.135529,21.150301,21.847864,22.5451,0.0,24.925386,25.695913,24.465923,25.39456,23.299133,27.118101,27.091705,26.24091,27.621458,27.06615,29.750128,26.034199,27.929283,29.506807,30.41018,31.453964,33.532825,30.518267,33.29708,31.849867,32.72539,32.439903,32.423573,34.567497,31.535362,31.07328,0.0,0.0,0.0,0.0,0.0
100.856995,6.275,0.0,0.0,0.0,0.0,6.644176,6.664479,5.7540774,5.625278,5.622338,5.1211224,4.412778,5.5486603,5.786332,7.114081,6.6596885,9.547897,9.511823,10.030343,10.413737,11.194667,13.130833,11.742873,14.483303,14.893086,15.312709,16.79537,15.846616,18.0649,19.219847,20.384275,0.0,22.039204,22.438742,22.970564,22.087362,19.541351,23.517645,23.792229,23.137302,24.61821,25.477621,26.735243,22.920835,24.583286,26.827015,26.10077,28.806313,29.781584,27.971254,29.101475,28.561363,29.463936,28.858131,28.7882,31.113554,28.64359,28.44156,0.0,0.0,0.0,0.0,0.0
115.735664,6.2,0.0,0.0,0.0,0.0,6.689898,5.6647468,4.4951987,4.5238743,4.675468,4.2650747,4.7533264,5.318837,5.1569324,5.3861885,5.843759,7.610299,7.3633757,8.443421,8.231377,9.78792,11.253935,9.750087,12.330796,13.184923,13.226532,14.0955515,14.124535,15.876152,16.543385,18.218828,0.0,19.308857,19.239586,20.001318,19.35162,17.047543,19.99192,20.369312,20.220081,21.846426,24.19014,23.97147,20.59078,21.447147,23.834793,22.456327,25.610277,26.350718,25.548058,25.696188,25.41803,26.073,25.596638,25.715132,27.644213,25.49805,25.714838,0.0,0.0,0.0,0.0,0.0
116.01542,4.825,0.0,0.0,0.0,0.0,5.656915,4.9962087,3.2507899,3.6644306,4.1330237,4.148516,5.5318627,4.946723,4.982744,5.036474,6.1305833,7.1219506,7.0304074,8.205848,7.543125,9.648299,10.388,9.024159,11.067094,12.706941,11.653562,13.298928,13.149074,13.829766,15.00571,16.385218,0.0,16.952383,16.954977,17.709501,18.032955,14.881459,17.295933,16.732098,17.650362,19.557096,22.636873,21.27539,18.194355,19.07882,20.815742,19.981985,21.586643,23.169062,22.19556,22.302998,22.160837,23.305084,21.653093,22.30073,23.94051,22.699066,22.506018,0.0,0.0,0.0,0.0,0.0
128.32884,4.3125,0.0,0.0,0.0,0.0,4.894534,4.47546,2.1681097,2.696336,3.4757574,3.9994223,5.5325813,4.383963,4.129669,4.7363615,6.143842,6.7612767,5.9945846,6.949851,6.4176784,8.879216,8.949341,7.7969475,9.014397,10.448513,10.147863,11.121238,11.42973,12.191492,12.972746,14.171692,0.0,13.784423,14.000887,15.252258,15.5630455,12.804444,14.4578705,13.742996,14.793024,16.586046,19.209633,17.637327,15.367714,16.244493,17.53195,17.05739,17.795977,18.694277,19.1982,18.15667,18.336329,19.218784,17.538216,17.972122,19.851696,19.34873,19.020004,0.0,0.0,0.0,0.0,0.0
151.97092,4.1125,0.0,0.0,0.0,0.0,3.4666607,4.1265492,2.2787127,2.0328815,2.9411042,3.949248,5.236934,3.7974484,3.7013247,4.2542076,6.0874047,6.172961,5.3547425,6.4354196,5.6496396,8.09282,8.302361,6.7009516,7.912693,8.769819,8.631451,9.744939,10.204231,11.465991,11.764303,13.095741,0.0,11.250946,11.985433,13.433923,14.159143,11.587726,12.604236,12.088438,12.252958,14.65054,16.519098,15.192882,13.684052,14.434905,15.346519,15.822983,14.9588,15.661982,16.674517,15.341596,15.693474,16.16166,14.472463,14.942632,16.978876,16.740072,16.360281,0.0,0.0,0.0,0.0,0.0
150.3221,5.75,0.0,0.0,0.0,0.0,2.9319744,3.5605419,2.2865782,2.1402183,2.2100308,4.010305,4.465905,3.6617904,3.0628235,5.0730314,5.8843713,6.3241215,4.9869843,6.2736497,5.6017017,8.219088,8.657211,7.0416293,7.6421275,8.236219,8.741837,9.48138,9.95717,11.179494,11.068114,12.594421,0.0,10.405565,11.854911,12.608455,13.467213,11.044582,12.449642,12.145633,11.964135,14.006382,15.384016,14.163454,13.759557,13.753439,14.64408,15.868163,13.895769,14.535683,15.741594,14.186855,14.870963,15.044935,13.995113,14.455637,15.68126,16.056948,15.655122,0.0,0.0,0.0,0.0,0.0
147.7278,6.025,0.0,0.0,0.0,0.0,2.3646832,3.645496,2.6066864,2.405957,1.9060271,3.4588792,3.6420949,3.5935705,3.5167494,5.095534,6.188929,6.1406617,5.435429,6.63677,5.908702,7.956098,9.287525,7.8607125,8.702571,8.756263,9.711588,9.757443,10.806762,12.353533,11.8281975,13.120922,0.0,11.462107,12.843087,13.469019,14.498607,12.282567,13.669443,13.61401,13.983521,15.259472,15.500946,15.119928,14.761696,15.426364,16.27854,17.811455,15.599799,16.474186,16.537344,15.642795,16.259281,16.640507,15.9724455,15.488524,17.16306,17.364977,17.090448,0.0,0.0,0.0,0.0,0.0
146.0,6.35,0.0,0.0,0.0,0.0,2.6899762,2.7910113,2.724618,2.7447295,2.0142279,2.878036,2.2818506,3.4102309,3.2438946,4.872551,5.61962,5.870864,5.3529687,6.5019712,6.0422482,7.358087,8.530291,8.154224,8.323163,8.450858,9.887412,9.067465,10.5859375,12.376013,11.388038,12.706559,0.0,11.582127,12.604179,13.781668,13.7400255,12.471367,14.066871,14.105498,14.226658,14.264421,14.301911,14.385609,14.338521,15.454813,15.76923,17.628817,15.88384,16.26012,16.260893,16.086905,15.642796,16.35095,16.0088,15.201286,16.82988,17.08078,16.510029,0.0,0.0,0.0,0.0,0.0
146.0,6.0,0.0,0.0,0.0,0.0,2.8650897,2.734116,2.9234152,3.2892246,2.3023386,3.1939266,2.2188418,3.2215078,3.3142743,4.842408,5.3340487,5.9361677,5.1916895,6.805396,6.2200193,7.119261,8.222909,8.957978,8.46749,8.8903885,10.118132,9.258736,10.908101,12.91556,11.096692,12.168526,0.0,12.2803335,12.7765045,13.95486,13.831872,12.683718,14.746788,14.979539,14.915871,13.792902,14.08174,14.191121,14.405863,15.781702,15.489154,18.222956,16.103767,16.728266,16.66684,16.727448,15.951759,16.579865,16.092375,16.088854,16.995398,17.10589,16.963661,0.0,0.0,0.0,0.0,0.0
