0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
60.013844,1.8041958,0.0,0.0,0.0,0.0,23.960388,24.91817,27.913101,24.156616,25.966795,26.192448,26.66054,20.644201,22.331028,19.92956,23.255375,24.351559,26.723713,24.792397,21.964237,23.310326,22.697458,22.932983,18.63786,23.532137,22.193716,21.957695,19.321112,22.453722,23.852423,25.090958,0.0,24.976871,26.401045,25.93789,23.541155,22.527523,24.403366,24.24955,23.858414,25.059685,21.464748,27.258595,23.912338,27.333744,26.929163,25.441364,28.762325,27.98711,28.541687,29.670761,25.642689,28.097336,27.124346,28.951984,29.304546,28.066162,27.84954,0.0,0.0,0.0,0.0,0.0
90.54823,5.156177,0.0,0.0,0.0,0.0,19.66397,19.995943,22.250338,20.916512,20.72794,20.692867,21.285185,18.70073,19.508167,17.88896,20.297037,19.870266,21.035143,20.28315,18.921438,21.165773,19.951242,19.0424,17.888891,18.664764,19.970913,20.042746,17.12884,20.414354,21.89294,22.334917,0.0,21.861343,22.800503,23.0346,21.182556,20.441254,21.965414,22.41788,21.33905,21.40102,19.634525,23.847109,20.992409,23.101805,23.66399,21.770662,25.453917,24.384111,23.865065,25.509502,23.208263,24.434628,24.426327,24.403011,25.947365,24.320934,25.414492,0.0,0.0,0.0,0.0,0.0
104.76842,7.0268064,0.0,0.0,0.0,0.0,17.848646,17.866943,19.812166,19.990997,18.41828,18.22512,18.814892,18.257792,18.66994,17.582525,19.420422,18.444607,18.642782,18.525896,17.964409,20.752995,19.258091,17.344694,18.608612,16.804844,19.215448,19.602152,16.554792,19.757357,21.400272,21.411978,0.0,20.85365,21.25223,22.030767,20.420464,19.814009,21.178562,21.916008,20.470297,19.960785,19.327608,22.441788,19.80073,21.29229,22.51139,20.62459,24.183718,23.192554,21.85562,23.786644,22.467384,23.138075,23.737228,22.520603,24.867214,23.080498,24.667257,0.0,0.0,0.0,0.0,0.0
107.61006,7.7202797,0.0,0.0,0.0,0.0,17.765661,17.698795,19.636925,20.589067,18.18248,17.895552,18.416376,18.766161,19.146048,18.379168,19.922869,19.101538,18.569805,18.667686,18.403025,21.432024,19.920353,17.18571,20.151234,17.05305,19.399347,20.069271,17.045412,19.983244,21.82999,21.686516,0.0,21.230099,21.089714,22.251528,20.673996,20.0984,21.440765,22.223757,20.670918,20.022564,19.980616,22.373682,19.76858,21.151937,22.742851,21.172556,24.257736,23.595652,21.693426,23.713772,22.813314,23.420828,24.337458,22.47285,25.276457,23.523668,24.9935,0.0,0.0,0.0,0.0,0.0
104.008835,7.5407925,0.0,0.0,0.0,0.0,18.666262,18.659126,20.762959,21.919716,19.16521,18.810505,19.256351,19.676603,20.266191,19.647793,21.101719,20.868011,19.83939,19.855576,19.547161,22.562899,21.240372,17.9113,21.870962,18.51005,19.994635,20.87746,18.047134,20.592527,22.637667,22.52291,0.0,22.267006,21.646444,23.02202,21.362268,20.747042,22.149973,22.82095,21.359674,20.869934,21.03017,22.973845,20.327234,21.927485,23.629852,22.583973,24.981985,24.776617,22.558554,24.502472,23.63931,24.496042,25.50741,23.427835,26.38745,24.829262,25.778875,0.0,0.0,0.0,0.0,0.0
100.856995,6.275,0.0,0.0,0.0,0.0,19.135708,19.485083,21.442669,22.27612,19.801281,19.537209,19.982445,19.448587,20.690882,19.996117,21.81734,22.086702,20.96678,20.4549,19.91409,22.797035,21.947287,18.076511,22.375828,20.110216,19.738262,20.30969,18.434172,20.334188,22.612099,22.594164,0.0,22.274637,21.56046,22.591696,21.211428,20.254282,21.808903,21.840818,20.92876,21.028276,21.124779,22.680052,20.06096,22.067142,23.497665,23.418303,24.684109,25.042429,22.956593,24.50036,23.708902,24.58173,25.454996,23.646074,26.5369,25.452763,25.190971,0.0,0.0,0.0,0.0,0.0
115.735664,6.2,0.0,0.0,0.0,0.0,18.244574,18.075348,20.501196,20.742657,19.149889,18.300652,19.135963,18.258657,19.291456,18.597788,20.129345,20.889914,19.884846,19.337074,18.8496,21.188843,20.68974,17.601707,20.455141,19.180845,17.982574,18.434563,17.23841,18.601637,20.735785,20.63144,0.0,20.58338,19.552635,20.304998,18.857487,18.014435,19.575314,20.063335,19.324072,19.266195,19.603811,20.69281,18.61831,20.609558,21.393196,21.685575,22.532652,23.046055,21.168097,22.506823,21.541498,22.956642,23.617773,22.215363,24.18827,23.800188,23.44919,0.0,0.0,0.0,0.0,0.0
116.01542,4.825,0.0,0.0,0.0,0.0,17.358532,17.383976,19.400343,19.370945,18.471449,17.199183,18.289682,17.172672,18.226948,17.507298,18.716936,19.99913,18.85003,18.429548,17.636805,19.354837,19.500973,17.043657,18.545324,18.352972,16.470303,17.181145,16.666494,17.429623,19.357698,19.419333,0.0,19.31896,18.27291,19.04299,17.59987,17.013153,18.375814,18.901196,18.235138,18.247314,18.628508,19.338123,17.713457,19.686983,19.827337,20.748724,21.262432,21.676151,20.460184,20.992243,20.083605,21.719044,22.237852,21.131859,22.848986,22.646828,22.119324,0.0,0.0,0.0,0.0,0.0
128.32884,4.3125,0.0,0.0,0.0,0.0,15.668476,15.805872,17.241423,17.445704,16.667114,15.643261,16.722477,15.487843,16.418736,15.685934,16.90405,18.13539,17.27415,16.9342,16.56076,16.92725,17.633877,15.776838,15.382924,16.638523,14.963057,15.356234,14.971404,15.796985,17.280506,17.135212,0.0,17.094473,16.178173,17.00515,15.536054,15.331812,16.233912,17.07107,16.58191,16.843758,16.735783,17.147007,16.213503,17.949318,17.904013,18.663658,19.301056,19.27985,18.666864,19.097488,18.24551,19.359901,20.115458,19.204308,20.633963,20.607708,20.129335,0.0,0.0,0.0,0.0,0.0
151.97092,4.1125,0.0,0.0,0.0,0.0,13.893563,13.963443,15.078695,15.250956,14.779354,14.05258,14.783361,13.819442,14.687184,13.99971,15.070557,15.536733,15.020336,14.436546,14.439673,15.146059,15.550225,13.83621,14.260552,15.088657,13.644835,13.778803,13.509698,14.278762,15.471771,15.269576,0.0,14.739216,14.296186,14.946337,13.625356,13.650997,14.081817,14.655199,14.631062,14.777314,14.7455015,15.125665,14.6387415,16.030996,15.547656,16.437582,17.08287,16.78262,16.6803,16.946299,16.04848,17.14718,17.69974,17.090225,18.39607,18.224615,17.942265,0.0,0.0,0.0,0.0,0.0
