0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
64.1818,2.5874126,0.0,0.0,0.0,0.0,14.193143,18.196283,18.922695,21.215916,17.87054,19.097797,17.386677,22.062922,20.570173,20.657007,24.002672,24.77126,24.049078,25.56062,24.358223,26.32,28.090874,24.14096,25.441004,23.9823,25.565807,27.453342,23.90304,24.233292,25.839453,26.549238,0.0,25.748358,25.351213,24.25831,21.69101,21.611198,22.48653,22.76667,21.998817,24.49916,21.199116,21.353882,18.10475,17.892794,18.477558,16.808578,19.528332,18.529211,17.762508,15.035228,15.033743,14.10564,13.876165,14.35301,11.616164,11.144075,9.97642,0.0,0.0,0.0,0.0,0.0
105.30692,6.5314684,0.0,0.0,0.0,0.0,6.949971,10.602702,8.372635,9.57032,10.063168,9.551768,8.456537,10.125282,10.05405,9.938921,11.367355,12.774059,11.493835,11.885225,12.297686,13.102563,14.0582285,12.358422,13.06728,13.380157,13.8435545,14.06286,13.2485,12.981492,13.061339,14.827634,0.0,14.7957115,14.983784,13.501317,13.534672,11.848801,12.419182,13.775644,12.1499605,11.569802,13.237015,13.757113,10.407684,10.668178,10.337732,12.206349,10.9277525,10.734956,10.068148,11.826318,8.9072895,9.620524,8.281322,7.675046,6.66614,6.569221,5.4135423,0.0,0.0,0.0,0.0,0.0
129.76526,8.41958,0.0,0.0,0.0,0.0,4.8460965,7.6914396,4.5142407,4.7815704,7.515361,6.074456,5.6800733,5.570501,6.3106313,6.1568503,6.4765525,8.013576,7.0106006,6.9681015,7.841737,8.365191,8.484313,8.026822,8.168225,9.38979,9.006798,8.976523,8.921153,8.760381,8.361862,10.028048,0.0,10.233002,10.838207,9.29871,10.361834,8.13795,8.459556,10.103622,8.311013,5.6016183,9.577002,10.530083,7.6382895,7.7964396,6.872093,9.918811,7.650354,7.476912,6.6525307,9.783082,6.182868,7.1425977,5.8254313,4.8036294,4.645798,4.3526382,3.5566635,0.0,0.0,0.0,0.0,0.0
141.3203,8.839161,0.0,0.0,0.0,0.0,6.460479,8.218203,5.570633,5.1254826,8.751777,7.076409,7.356659,6.4179997,7.492402,7.3916306,7.2591505,8.567206,8.369596,8.388174,8.911772,9.755608,9.122416,9.056339,8.763621,10.219685,9.316185,9.949173,9.299534,9.688336,9.543172,10.378992,0.0,10.449168,11.312529,9.997547,10.900632,8.934749,9.035942,10.4247,8.949338,4.945477,9.19316,10.648637,8.531551,8.100349,7.0460606,9.479469,8.181848,7.710138,6.402567,8.870293,6.1598244,6.381565,5.8654675,4.7296257,4.964924,4.0904255,3.8587382,0.0,0.0,0.0,0.0,0.0
143.73547,8.377623,0.0,0.0,0.0,0.0,10.372077,10.938698,9.764933,8.877873,12.297071,10.968173,11.785666,10.687203,11.751849,11.724098,11.644035,12.512349,13.3410425,13.724371,13.429187,14.92153,13.725823,13.357153,12.87325,14.078334,13.032367,14.735648,12.762177,13.8837385,14.407417,14.10898,0.0,13.833154,14.8047905,13.944886,13.879204,12.695298,12.57663,13.4129715,12.532296,7.9522467,11.059573,13.088621,11.822457,10.402677,9.825055,10.421831,11.007947,10.389691,8.205163,9.052725,8.137506,7.047134,7.758404,6.443898,7.0333033,5.37868,5.7727203,0.0,0.0,0.0,0.0,0.0
141.96904,8.75,0.0,0.0,0.0,0.0,15.934751,14.728137,15.893757,15.30403,16.478434,17.29479,17.780315,16.84373,17.77892,17.199554,17.656385,18.10561,19.716463,20.52189,19.66433,21.41458,20.768177,18.309774,19.289251,19.608883,20.284416,21.8067,19.294975,20.455494,21.462154,20.996338,0.0,20.569456,21.298803,22.034239,19.938433,20.082993,19.344404,20.004595,19.793766,15.505492,16.338203,19.755325,18.830536,14.52116,17.767437,14.845744,14.946944,18.133944,11.66367,14.054588,15.036971,12.104429,14.234857,9.764611,13.79708,10.864808,11.6373825,0.0,0.0,0.0,0.0,0.0
138.85458,8.9125,0.0,0.0,0.0,0.0,18.200506,16.108265,19.664316,19.645967,18.428608,19.874075,20.612787,19.382046,20.36643,19.939203,21.072826,20.998985,22.581005,23.444176,22.29163,24.014725,23.75652,20.396103,21.903725,21.912506,22.927307,24.500307,21.69955,23.083427,24.57157,24.151918,0.0,23.427351,23.937782,25.57452,22.364529,23.397825,21.99665,22.256294,22.731869,18.166634,17.91251,22.351114,21.052242,15.27004,21.543545,16.282,15.165932,21.03157,12.56878,16.22365,17.799435,14.650247,17.000319,10.438695,16.395681,13.657361,14.620454,0.0,0.0,0.0,0.0,0.0
133.51843,8.75,0.0,0.0,0.0,0.0,19.500154,18.36565,21.04155,22.10779,20.034134,22.880072,22.335726,21.585508,21.709137,21.376455,23.226957,23.23617,24.056837,25.146109,23.529621,26.474358,25.57364,21.772049,23.551338,23.151558,25.395887,26.215092,23.325956,24.65603,25.679256,25.585215,0.0,24.901926,25.28139,26.476526,22.988861,24.081223,23.168331,23.17869,23.150625,20.48174,17.990856,22.646502,21.194695,14.960852,22.897009,16.498423,14.70055,21.3133,12.746097,16.955112,18.50801,15.435708,17.920805,10.042138,17.810963,15.057787,15.921726,0.0,0.0,0.0,0.0,0.0
130.39563,7.6125,0.0,0.0,0.0,0.0,21.083115,20.739277,22.923794,23.30968,21.181602,23.83456,23.400267,22.730938,22.463942,22.178776,24.518332,24.994059,25.061914,26.395134,23.832111,27.44383,26.257278,22.169258,24.10856,23.529762,26.392675,26.415466,23.934525,24.494246,25.32586,25.432243,0.0,25.007248,25.317816,25.289856,22.074457,23.308004,22.324835,23.292618,21.327442,21.357801,17.512053,22.024935,19.627893,13.841379,21.36396,15.762391,12.856883,19.893383,12.015321,16.109045,17.735653,14.826673,16.956673,8.983186,17.028975,15.203462,15.509906,0.0,0.0,0.0,0.0,0.0
129.10799,6.5375,0.0,0.0,0.0,0.0,20.063438,20.44038,22.331478,22.463648,20.685892,23.173586,22.789688,21.638678,21.888672,21.549025,24.07501,25.531939,24.323198,25.297966,22.589928,26.308973,25.080051,21.260817,23.400389,22.89285,24.938414,24.11967,22.622328,22.5889,23.242435,23.743977,0.0,22.962797,23.289755,22.083143,20.054974,19.830973,19.802511,21.08054,18.425343,19.95711,15.2449,18.145922,15.584077,11.665204,17.821623,13.45023,9.802248,16.127495,9.880847,13.773852,14.4397545,12.22594,13.251153,7.0514345,14.202657,13.38521,13.058014,0.0,0.0,0.0,0.0,0.0
