type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,84:CC:A8:11:78:B1,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,83925,0,34,0,0,0.470929,128,[34 32 2 0 0 0 0 0 0 0 0 0 18 -4 18 -4 18 -5 20 -5 19 -3 19 -2 19 -1 18 -1 20 -1 18 -1 22 -1 22 -3 21 -1 21 -1 19 0 23 0 21 0 19 0 19 0 20 0 19 0 21 -1 18 0 21 1 23 -2 21 1 0 0 21 -2 24 -1 23 -2 23 -4 21 -3 22 -2 23 -3 22 -2 24 -5 22 -2 25 -3 22 -3 24 -6 23 -2 25 -2 28 -2 27 -4 24 -3 25 -3 24 -5 25 -3 25 -4 24 -4 27 -4 24 -5 25 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,128889,0,131,0,0,0.515605,128,[-125 48 8 0 0 0 0 0 0 0 0 0 5 -8 5 -7 6 -8 5 -9 6 -8 6 -6 7 -7 6 -6 7 -7 7 -7 7 -7 7 -7 8 -7 7 -7 7 -6 8 -8 7 -7 6 -7 7 -6 7 -6 6 -6 7 -6 7 -6 7 -7 7 -7 7 -6 0 0 6 -7 8 -8 7 -8 7 -9 6 -8 7 -8 7 -8 7 -7 6 -9 7 -7 8 -9 7 -7 6 -9 7 -8 8 -9 7 -9 8 -10 7 -9 7 -8 6 -9 8 -8 6 -10 7 -9 8 -10 6 -9 6 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4136604,0,30,0,0,4.52343,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -1 -10 -1 -8 -2 -10 1 -11 0 -11 0 -11 0 -13 2 -12 2 -12 1 -12 0 -15 0 -13 1 -16 -1 -17 0 -13 0 -17 -1 -17 -1 -15 1 -16 0 -18 0 -16 -1 -18 0 -18 -2 -21 -3 -22 0 -22 0 0 -1 -23 -1 -25 -2 -25 -4 -24 -2 -24 1 -24 -1 -25 0 -23 -2 -26 -2 -24 -4 -28 -4 -25 -6 -27 -2 -27 -4 -30 -2 -31 -4 -32 -3 -30 1 -30 -2 -30 2 -30 2 -32 1 -32 1 -35 0 -33 0 -30 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8850081,0,131,0,0,9.23731,128,[-125 48 8 0 0 0 0 0 0 0 0 0 8 4 8 3 10 4 11 3 12 5 11 5 11 5 10 5 12 6 11 6 14 6 15 6 13 7 14 8 13 7 15 8 15 9 13 8 13 8 14 8 14 8 17 9 15 7 17 9 20 9 17 10 0 0 20 9 22 11 22 10 23 9 19 9 21 10 23 10 20 12 24 9 22 13 25 13 22 11 25 10 23 13 26 14 26 16 29 15 24 13 25 15 26 13 25 14 27 13 27 14 28 14 27 12 29 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8852876,0,135,0,0,9.26647,128,[-121 112 8 0 0 0 0 0 0 0 0 0 4 10 4 10 5 11 6 11 5 11 4 13 3 12 2 11 3 15 1 14 2 16 7 15 4 16 4 15 1 16 3 19 2 16 5 14 0 14 3 17 3 15 3 16 3 17 2 20 5 20 1 21 0 0 4 21 4 24 4 23 5 26 4 21 4 25 5 24 3 21 6 25 4 24 2 27 4 24 6 27 3 26 1 29 3 31 4 32 3 28 1 30 5 29 3 30 4 30 4 30 4 32 7 30 5 31 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8929662,0,239,0,0,9.31686,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 5 -8 7 -9 7 -11 6 -10 7 -10 9 -8 11 -9 11 -9 11 -11 10 -9 11 -10 11 -11 13 -10 12 -12 11 -10 13 -13 13 -12 12 -12 12 -12 14 -11 13 -10 14 -13 13 -11 16 -13 16 -15 18 -13 0 0 17 -14 19 -18 18 -17 17 -20 16 -16 19 -16 19 -17 19 -15 18 -20 20 -15 21 -19 19 -17 19 -20 20 -16 23 -20 23 -19 25 -23 21 -18 24 -19 22 -20 24 -19 23 -22 24 -20 25 -22 23 -21 24 -21 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-71,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,11110473,0,37,0,0,11.4976,128,[37 80 2 0 0 0 0 0 0 0 0 0 -8 4 -9 3 -9 3 -10 4 -10 4 -11 4 -12 5 -10 2 -12 4 -11 5 -14 5 -14 6 -14 5 -14 5 -13 4 -16 6 -15 5 -13 6 -14 5 -16 5 -15 5 -16 6 -14 6 -17 7 -18 8 -19 5 0 0 -18 8 -22 7 -21 8 -21 11 -18 9 -21 8 -20 9 -20 7 -21 11 -21 8 -25 9 -22 9 -23 12 -23 10 -26 8 -28 10 -28 12 -25 10 -28 9 -25 11 -27 10 -28 11 -26 11 -29 11 -26 13 -27 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-71,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,11113318,0,82,0,0,11.5303,128,[82 -96 4 0 0 0 0 0 0 0 0 0 2 8 3 9 4 10 2 10 2 10 3 10 2 9 3 10 3 12 3 12 3 12 4 14 3 13 4 14 2 13 3 16 3 16 4 14 3 13 2 14 4 15 4 16 4 15 4 18 4 19 4 19 0 0 6 19 6 21 6 21 8 20 5 18 6 22 7 21 5 20 8 22 5 21 6 25 7 21 8 24 6 24 6 25 6 28 7 29 6 24 4 26 7 24 6 27 7 28 7 28 6 29 9 27 8 28 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-70,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,11194449,0,37,0,0,11.5812,128,[37 80 2 0 0 0 0 0 0 0 0 0 8 -4 8 -3 8 -3 9 -2 10 -3 8 -2 11 -3 10 -2 11 -3 12 -3 13 -2 12 -3 13 -2 13 -2 11 -2 16 -4 12 -4 14 -4 13 -4 14 -3 14 -2 15 -5 15 -4 18 -2 18 -4 17 -3 0 0 17 -4 21 -6 16 -6 20 -8 17 -4 19 -6 20 -7 18 -4 20 -9 20 -4 21 -6 19 -5 22 -7 21 -5 23 -9 23 -8 27 -8 21 -7 24 -6 23 -9 24 -6 24 -10 26 -7 26 -8 24 -9 25 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-75,11,1,2,1,1,1,1,0,0,0,-95,5,6,1,11269246,0,110,0,0,11.6563,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -2 -5 -1 -6 -2 -6 -2 -7 -2 -7 -2 -7 -3 -8 -3 -7 -3 -6 -3 -7 -3 -7 -4 -7 -3 -8 -5 -7 -4 -9 -4 -9 -4 -8 -4 -8 -4 -9 -5 -9 -4 -9 -5 -9 -5 -10 -6 -10 -5 -11 -6 0 0 -10 -5 -10 -7 -11 -7 -11 -5 -11 -6 -12 -6 -12 -6 -11 -7 -12 -7 -13 -8 -13 -7 -12 -7 -12 -7 -12 -8 -14 -7 -13 -8 -14 -8 -14 -8 -13 -9 -15 -8 -14 -9 -14 -8 -13 -9 -14 -8 -14 -9 -16 -9 0 0 0 0 0 0 0 0 0 0 ]
