6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
25.80237,25.578608,26.582191,28.341347,27.521833,26.16111,27.237661,25.295532,27.558592,25.50745,28.77318,29.432493,28.58868,29.164642,26.53462,30.197645,27.819376,25.459858,25.754717,25.958405,23.987062,26.357359,21.82793,25.986036,27.078701,24.673807,24.039845,25.358622,26.693659,24.893795,22.61004,24.411415,23.01197,22.317432,24.227943,21.715073,24.707117,21.009283,23.07595,22.247702,22.364538,24.92348,24.219904,21.789326,22.574009,21.784964,21.516455,23.197708,21.142551,23.086266,21.359957,22.058342
23.8013,22.37463,24.914135,25.710705,25.277002,22.902405,24.595015,22.75482,24.487556,24.079798,26.71127,26.811867,25.887514,25.933683,23.29169,27.8565,24.395565,22.886766,22.532593,23.067656,21.538036,23.476988,20.407345,23.765385,24.998121,22.471666,22.490192,24.579447,23.639547,23.79823,20.063267,21.713947,21.186455,20.105112,21.241844,19.63747,22.386492,19.409008,20.990173,19.614128,21.220901,22.351675,22.860912,19.676172,20.293081,19.762354,20.080362,20.56851,19.64391,20.90842,19.392963,19.507374
22.40622,20.380005,23.646202,23.863821,23.696682,20.802732,22.835894,21.080976,22.58246,22.87772,25.363636,25.11455,24.134844,23.925142,21.261227,26.139378,22.356117,21.338648,20.610806,21.349468,20.043308,21.762766,19.780579,22.564129,23.647194,21.131548,21.413012,23.977121,21.90342,22.814192,18.480585,20.047016,20.26699,19.044983,19.312115,18.70223,20.822983,18.811638,19.757826,17.928965,20.567242,20.695724,21.98911,18.37818,18.933426,18.734434,19.21655,18.934599,18.857647,19.476044,18.2523,17.938753
21.524607,19.3497,22.749216,22.673162,22.692993,19.668036,21.8268,20.14346,21.625538,21.953634,24.59764,24.17774,23.167032,22.895514,20.222467,24.98052,21.416788,20.62248,19.750652,20.571486,19.34333,20.986517,19.763147,22.138042,22.874289,20.491652,20.743992,23.529814,21.178522,21.981255,17.688086,19.228937,20.023293,18.846209,18.250671,18.59848,19.895855,18.92903,19.199148,17.02982,20.279226,19.76886,21.50004,17.74183,18.303951,18.440042,18.808235,18.095451,18.632452,18.665426,17.751606,17.15448
21.063942,19.038692,22.194006,22.011196,22.178057,19.304253,21.434238,19.81173,21.399029,21.359959,24.28064,23.838633,22.820442,22.601284,19.954662,24.314178,21.29333,20.545246,19.713427,20.501348,19.278557,20.920069,20.170567,22.242903,22.52778,20.390179,20.418814,23.215698,21.158096,21.338991,17.511858,19.078026,20.225079,19.217957,17.869432,19.015343,19.484373,19.473034,19.134384,16.754301,20.23252,19.384321,21.289248,17.613604,18.213562,18.618027,18.738625,17.850542,18.817013,18.35286,17.704521,16.956545
21.180899,19.128239,22.18994,21.681309,22.243414,19.73916,21.83815,20.30145,21.969303,21.623802,24.401129,24.117643,23.185865,22.8402,20.294275,24.164766,21.759289,21.159466,20.778173,21.126936,20.10138,21.704092,21.168325,22.66584,22.45109,20.905293,20.610521,23.09158,21.339071,20.949842,18.066097,19.731688,20.684399,20.002615,18.055414,19.562792,19.653156,20.404509,19.653263,17.148773,20.312498,19.227198,21.308167,18.118088,18.4572,18.849018,18.979609,18.009905,19.759346,18.483536,17.989935,17.196604
21.333796,19.659391,22.515823,22.032227,22.686155,20.809017,22.59029,20.98828,22.682697,22.154583,25.031364,24.669537,23.831043,23.571686,21.557724,24.692978,22.677067,22.017176,21.891878,21.985826,21.095531,22.439571,21.835022,23.201628,22.500353,21.387634,20.694458,23.192646,21.77343,21.199856,18.49137,20.357302,20.925358,20.425117,18.607592,19.73705,19.93854,20.517153,20.157097,17.74706,20.279427,19.682041,21.503895,18.58378,19.13135,19.11479,19.429789,18.480251,20.05532,19.027044,18.243105,17.671307
21.136234,19.821661,22.53526,21.877295,22.972681,21.177671,22.99575,21.242664,22.840666,22.664179,24.626068,24.807842,23.935547,23.573803,21.81993,24.988987,22.859692,22.402666,22.226818,22.197641,21.465544,22.729519,22.187757,23.073624,22.328976,21.80147,20.930004,22.759869,22.037128,21.465607,19.144318,20.854185,20.890387,20.547815,19.23032,19.928253,20.379372,20.353508,19.91918,18.347431,19.981512,19.649754,21.060041,18.754147,19.429932,19.1422,19.39665,18.56191,20.340755,19.548607,18.419275,17.889244
20.445631,19.773617,21.821613,21.449131,22.7038,21.143309,22.51056,21.293768,22.448427,22.795586,23.668703,24.452602,23.376328,22.99443,21.511974,24.716743,22.647543,22.212309,22.200153,22.035137,21.510473,22.295061,21.502289,22.196175,21.883497,21.484053,20.640747,21.848972,21.466019,20.95935,19.074785,21.03941,20.150118,19.814228,18.789768,19.048979,20.003931,19.078415,18.903389,18.114605,19.04283,18.549524,19.917437,18.276247,18.713259,18.318724,18.885462,18.066456,19.646183,19.176014,17.61171,17.43407
