type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,40:91:51:FC:DF:8D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,43559,0,34,0,0,0.454116,128,[34 32 2 0 0 0 0 0 0 0 0 0 26 -5 23 -3 28 -3 28 -1 26 -1 24 0 25 0 23 2 24 2 23 3 25 3 24 4 23 5 23 6 19 5 23 7 21 5 19 4 18 4 18 5 17 3 17 3 17 2 19 0 17 0 20 0 0 0 17 0 25 -1 21 -3 22 -3 21 -3 21 -3 20 -2 21 -2 20 -2 19 0 24 -2 20 -2 22 -4 23 -4 24 -3 24 -4 24 -5 24 -2 23 -2 24 -4 24 -6 24 -6 22 -6 23 -4 21 -6 22 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,144211,0,131,0,0,0.55446,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -17 -18 -15 -19 -17 -19 -16 -23 -17 -20 -13 -21 -12 -20 -13 -18 -12 -18 -12 -20 -12 -24 -10 -22 -10 -23 -7 -21 -8 -19 -10 -21 -10 -19 -10 -18 -11 -17 -7 -18 -7 -17 -12 -18 -9 -18 -10 -16 -12 -16 -10 -19 0 0 -14 -16 -16 -16 -15 -17 -16 -15 -15 -15 -16 -15 -16 -16 -15 -17 -17 -14 -13 -17 -17 -19 -15 -15 -19 -16 -19 -17 -19 -16 -20 -18 -19 -18 -17 -16 -19 -18 -20 -16 -20 -16 -20 -15 -20 -16 -20 -17 -19 -13 -20 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4096982,0,30,0,0,4.50725,128,[30 -32 1 0 0 0 0 0 0 0 0 0 8 18 7 17 7 20 6 19 7 18 4 19 4 19 1 18 4 17 4 18 4 19 6 17 2 16 0 8 3 16 -14 17 5 16 9 -3 10 24 11 19 2 14 8 14 6 13 8 15 10 15 9 15 0 0 12 13 14 14 14 13 13 11 12 13 16 12 14 15 14 14 15 12 13 15 15 15 15 11 17 11 18 12 19 11 18 13 18 13 18 13 19 15 19 13 17 14 18 11 17 15 19 15 16 14 16 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,7470840,0,131,0,0,7.88143,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -16 5 -17 3 -18 2 -18 3 -17 2 -16 2 -15 -1 -17 0 -17 0 -15 0 -19 -1 -18 1 -18 1 -17 0 -15 0 -18 -1 -18 0 -15 1 -15 -1 -14 -2 -15 -4 -17 -1 -14 0 -17 0 -17 1 -18 0 0 0 -18 2 -20 2 -18 1 -17 2 -18 1 -18 1 -20 1 -20 3 -17 4 -17 0 -18 4 -18 4 -19 4 -19 3 -18 3 -20 3 -21 3 -19 3 -20 0 -20 2 -21 2 -21 5 -20 4 -19 5 -19 5 -19 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,7473702,0,135,0,0,7.91392,128,[-121 112 8 0 0 0 0 0 0 0 0 0 6 21 4 21 4 22 4 24 3 20 1 21 2 21 -2 22 0 22 1 20 0 21 2 22 0 21 -1 22 -2 21 -1 22 0 22 0 18 0 19 -1 19 -1 18 -2 20 0 19 0 19 3 20 0 20 0 0 1 21 3 21 3 23 3 21 1 21 2 23 1 23 0 23 2 22 0 20 2 25 2 21 4 23 2 25 2 24 2 26 3 25 2 25 1 25 1 25 2 25 1 26 3 23 3 25 4 23 4 23 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,7558393,0,239,0,0,7.96898,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 18 3 19 3 21 4 19 6 18 6 18 6 18 7 17 4 18 8 19 8 18 8 18 8 17 8 17 9 17 8 17 8 19 8 15 6 15 7 14 7 14 6 16 7 12 5 14 5 17 7 15 7 0 0 17 5 16 4 17 5 17 2 17 4 17 4 16 5 17 4 18 3 17 4 18 3 15 4 19 3 19 4 18 4 19 4 20 4 18 3 19 3 18 2 19 2 18 3 18 1 20 2 18 1 18 0 0 0 0 0 0 0 0 0 0 0 ]
I (8585) wifi:connected with myssid, aid = 2, channel 6, 40U, bssid = 40:91:51:fc:df:8d,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,13085080,0,37,0,0,13.4956,128,[37 80 2 0 0 0 0 0 0 0 0 0 -29 -13 -28 -12 -31 -15 -29 -15 -27 -14 -25 -16 -26 -16 -23 -15 -23 -16 -24 -16 -22 -17 -23 -20 -22 -17 -21 -18 -19 -14 -22 -18 -20 -15 -19 -14 -18 -13 -18 -14 -16 -13 -19 -14 -17 -11 -19 -11 -20 -12 -20 -13 0 0 -21 -10 -23 -10 -23 -9 -24 -8 -21 -8 -23 -10 -23 -10 -23 -9 -25 -9 -23 -11 -25 -11 -22 -9 -23 -7 -24 -9 -26 -9 -25 -9 -26 -10 -24 -8 -24 -8 -24 -7 -25 -8 -25 -8 -24 -8 -25 -9 -24 -7 -23 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,13094379,0,82,0,0,13.5348,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -7 -18 -9 -20 -7 -17 -6 -19 -4 -19 -4 -18 -3 -19 -3 -16 -3 -19 -3 -17 -3 -17 -2 -19 -1 -17 -3 -18 -1 -16 -1 -16 -1 -16 0 -14 0 -15 0 -13 -2 -14 -2 -13 -2 -13 -4 -13 -2 -14 -4 -16 0 0 -3 -15 -3 -14 -4 -15 -4 -13 -3 -15 -4 -16 -3 -15 -3 -14 -3 -15 -3 -15 -4 -14 -6 -15 -5 -16 -6 -14 -5 -14 -6 -17 -5 -15 -5 -15 -5 -16 -5 -16 -4 -16 -5 -16 -5 -14 -7 -16 -6 -15 -6 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-75,11,1,3,1,1,1,1,0,0,0,-96,2,6,1,13198298,0,110,0,0,13.6087,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -3 -17 -5 -17 -4 -17 -6 -16 -7 -15 -6 -15 -6 -13 -8 -13 -7 -13 -7 -13 -6 -15 -5 -15 -8 -13 -8 -12 -8 -14 -7 -11 -6 -11 -7 -11 -8 -11 -6 -11 -6 -11 -5 -10 -8 -13 -7 -10 -7 -12 -4 0 0 -13 -4 -13 -5 -12 -3 -13 -4 -11 -4 -12 -4 -13 -5 -13 -6 -14 -4 -15 -4 -12 -2 -13 -4 -14 -4 -15 -2 -12 -1 -15 -3 -14 -3 -14 -3 -14 -3 -14 -2 -14 -2 -14 -3 -13 -1 -14 -2 -13 -3 -12 -1 0 0 0 0 0 0 0 0 0 0 ]
