type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
wifi not connected. waiting...,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,41289,0,34,0,0,0.44972,128,[34 32 2 0 0 0 0 0 0 0 0 0 -7 -20 -3 -24 0 -26 -1 -25 -4 -21 -1 -19 -8 -27 -3 -28 -10 -24 1 -14 4 -19 -1 -24 -6 -21 -8 -23 1 -21 1 -25 4 -28 4 -15 0 -26 -6 -20 -2 -20 7 -22 7 -21 4 -26 -7 -25 1 -21 0 0 -6 -24 -2 -17 0 -23 -2 -14 3 -18 -4 -15 4 -16 3 -17 -4 -14 2 -17 2 -22 -2 -15 -3 -18 0 -15 1 -16 -2 -23 -3 -20 -3 -13 -2 -21 1 -15 -4 -17 4 -19 0 -22 1 -17 -2 -22 -3 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,95855,0,131,0,0,0.503872,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -24 1 -28 6 -33 4 -33 -4 -25 11 -20 3 -23 -5 -22 8 -25 -9 -26 -6 -28 0 -28 -5 -35 2 -14 -2 -17 -6 -40 -14 -33 -8 -23 3 -15 -14 -16 -9 -14 -16 -25 -2 -13 -9 -13 -4 -13 -15 -17 -8 0 0 -20 -7 -20 -5 -18 -10 -20 -2 -19 -14 -22 -12 -18 -10 -23 -7 -17 -3 -23 -9 -21 -12 -15 -6 -18 -7 -21 -9 -21 -7 -19 -10 -14 -18 -14 -18 -23 -11 -17 -16 -26 -12 -15 -16 -24 -17 -20 -21 -9 -19 -13 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4110590,0,30,0,0,4.51873,128,[30 -32 1 0 0 0 0 0 0 0 0 0 2 -21 3 -20 3 -22 5 -22 3 -19 4 -18 3 -19 4 -17 3 -18 2 -18 1 -19 1 -20 2 -19 1 -18 2 -17 2 -19 0 -18 0 -16 -1 -17 0 -17 -1 -16 -1 -18 -2 -17 -3 -18 -4 -19 -2 -18 0 0 -4 -18 -6 -19 -4 -18 -6 -18 -4 -19 -4 -19 -5 -18 -3 -17 -5 -18 -4 -15 -6 -18 -6 -15 -8 -18 -5 -19 -5 -18 -6 -20 -6 -20 -5 -19 -3 -20 -4 -18 -2 -19 -2 -18 -3 -18 -2 -20 -3 -18 -2 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8730531,0,131,0,0,9.13897,128,[-125 48 8 0 0 0 0 0 0 0 0 0 25 18 23 18 25 19 22 21 21 19 20 18 19 17 18 15 18 16 18 14 19 13 21 14 18 16 17 13 15 13 19 15 18 12 16 12 17 11 15 11 16 9 17 11 15 8 17 9 18 10 17 11 0 0 18 8 19 7 20 8 19 6 18 6 19 6 20 6 19 6 19 6 18 8 22 8 19 6 21 5 22 7 21 8 23 8 22 8 21 7 22 8 21 9 22 8 21 9 21 8 23 9 20 10 21 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8736168,0,135,0,0,9.1684,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -4 -33 -3 -31 -4 -31 0 -32 -2 -28 -3 -26 -2 -27 -3 -25 -1 -26 -3 -23 -3 -24 -5 -25 -5 -24 -4 -24 -3 -22 -4 -24 -4 -23 -4 -20 -5 -21 -5 -20 -5 -20 -4 -22 -6 -19 -5 -18 -6 -22 -5 -21 0 0 -7 -22 -8 -20 -8 -20 -9 -18 -8 -17 -10 -20 -8 -19 -8 -18 -11 -19 -10 -19 -11 -22 -9 -19 -11 -20 -11 -21 -9 -21 -10 -23 -10 -23 -11 -21 -9 -23 -9 -21 -9 -21 -10 -22 -11 -20 -8 -24 -8 -21 -9 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8825895,0,239,0,0,9.23437,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 -5 -12 -5 -12 -4 -13 -4 -13 -3 -12 -4 -10 -3 -10 -3 -10 -3 -11 -4 -10 -4 -10 -4 -10 -3 -10 -3 -9 -3 -9 -4 -10 -4 -9 -3 -9 -3 -9 -3 -8 -4 -9 -3 -9 -4 -7 -4 -8 -4 -8 -4 -8 0 0 -4 -8 -5 -7 -4 -8 -4 -7 -4 -9 -4 -8 -5 -7 -5 -8 -4 -8 -4 -8 -4 -9 -6 -8 -6 -9 -6 -9 -5 -9 -3 -10 -6 -10 -5 -7 -5 -8 -6 -9 -4 -9 -4 -9 -6 -7 -5 -8 -5 -9 -5 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,10100047,0,37,0,0,10.5084,128,[37 80 2 0 0 0 0 0 0 0 0 0 -29 13 -27 14 -28 12 -29 10 -25 11 -22 9 -21 12 -21 10 -21 10 -20 11 -21 11 -21 9 -21 10 -23 7 -17 8 -21 11 -20 12 -15 11 -14 10 -15 11 -15 10 -16 11 -13 10 -16 12 -15 12 -16 12 0 0 -14 14 -14 15 -13 15 -12 18 -12 15 -13 18 -13 19 -14 18 -14 17 -16 17 -18 19 -16 17 -13 19 -17 19 -18 19 -17 21 -19 21 -18 20 -19 20 -17 17 -18 20 -18 21 -20 18 -23 19 -20 17 -19 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-77,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,10107451,0,82,0,0,10.5444,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -6 18 -9 17 -6 15 -7 15 -8 14 -8 13 -7 13 -6 13 -8 13 -6 13 -6 15 -7 13 -7 12 -5 12 -6 11 -5 11 -6 13 -4 12 -5 11 -4 10 -5 11 -4 10 -2 12 -3 12 -2 11 -2 12 0 0 -2 13 0 12 -1 14 1 11 0 12 2 14 0 12 1 14 2 12 0 12 1 13 1 14 1 14 2 15 -1 16 1 16 2 16 2 15 1 15 1 16 0 17 -1 19 0 17 1 15 -2 15 -1 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,10185281,0,37,0,0,10.5935,128,[37 80 2 0 0 0 0 0 0 0 0 0 -14 18 -12 16 -15 19 -12 18 -14 15 -12 14 -10 14 -9 13 -9 14 -10 13 -9 15 -10 15 -9 14 -9 15 -9 14 -8 14 -8 14 -7 14 -5 15 -8 12 -7 13 -8 14 -4 13 -2 15 -7 15 -5 14 0 0 -3 15 -4 16 -4 16 -2 16 -2 15 -4 17 -4 17 -4 14 -2 17 -4 14 -3 19 -3 19 -4 18 -4 20 -5 21 -5 20 -5 21 -5 20 -7 20 -6 18 -6 20 -7 19 -6 18 -8 19 -6 17 -8 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-77,11,1,2,1,1,1,1,0,0,0,-96,1,6,1,10255145,0,110,0,0,10.6631,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 2 -23 3 -21 1 -20 2 -20 3 -19 -1 -16 -1 -21 1 -17 -2 -17 0 -17 0 -17 4 -18 1 -16 0 -16 -2 -16 0 -15 2 -13 0 -15 2 -14 0 -14 3 -14 2 -11 1 -15 0 -16 7 -13 5 0 0 -13 2 -16 3 -17 5 -13 4 -16 4 -17 4 -17 4 -15 5 -15 3 -16 4 -17 5 -17 2 -15 5 -16 5 -18 4 -19 6 -20 3 -19 4 -18 2 -17 4 -17 1 -17 0 -18 1 -19 4 -18 1 -17 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,40:91:51:FC:DF:8D,-76,11,1,1,1,1,1,1,0,0,0,-96,1,6,1,10312418,0,110,0,0,10.7205,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 18 3 22 1 20 2 22 4 17 1 16 1 17 2 14 2 18 -2 15 1 18 2 18 3 16 2 16 3 16 1 18 1 16 5 12 2 14 2 14 2 14 0 15 3 16 2 15 1 14 3 15 0 0 2 14 1 15 3 15 5 17 4 16 4 15 3 16 4 14 5 12 6 14 4 16 6 15 5 17 6 17 2 15 4 19 4 18 4 17 4 19 3 18 1 18 2 18 4 18 2 19 1 19 3 19 0 0 0 0 0 0 0 0 0 0 ]
