type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41520256,0,110,0,0,41.9065,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -3 3 -4 2 -4 1 -2 0 -4 1 -2 0 -4 0 -3 0 -2 -2 -4 -3 -5 -3 -6 -1 -5 -3 -5 -4 -5 -4 -6 -4 -7 -4 -7 -5 -6 -4 -9 -7 -8 -6 -9 -6 -8 -6 -11 -6 -10 -6 -10 0 0 -6 -12 -6 -10 -7 -12 -6 -11 -6 -11 -6 -13 -7 -12 -6 -12 -4 -15 -6 -13 -7 -16 -6 -15 -8 -15 -6 -15 -7 -16 -7 -16 -8 -16 -6 -16 -7 -16 -7 -15 -6 -17 -6 -16 -7 -14 -6 -14 -5 -16 -7 -16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41569762,0,110,0,0,41.9561,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 1 -7 -2 -4 -1 -1 1 -3 -1 -4 -1 -3 3 -3 2 -2 2 -2 3 -5 5 -3 3 -4 6 -3 4 -3 7 -2 6 -5 6 -3 6 -4 9 -4 9 -4 8 -4 9 -6 10 -7 10 -5 12 -7 11 0 0 -6 12 -6 13 -9 13 -7 13 -6 10 -9 13 -7 14 -8 14 -15 13 -13 12 -9 16 -9 15 -7 16 -9 15 -9 15 -9 18 -8 14 -9 14 -10 14 -10 15 -11 15 -9 17 -9 14 -9 15 -9 15 -10 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,41585641,0,110,0,0,41.9871,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 5 2 3 1 3 3 3 0 1 2 2 2 1 3 1 3 0 4 -2 4 1 4 0 6 1 6 0 6 1 10 0 9 -2 7 0 7 -1 11 0 9 1 10 0 11 1 12 2 12 0 14 1 0 0 15 1 15 0 16 1 14 -2 14 0 15 1 15 0 15 -1 17 0 16 0 18 0 18 0 17 0 17 0 18 -1 19 0 19 -1 18 -1 17 1 17 -2 19 -1 18 -2 18 -2 18 -2 20 -1 18 2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41608083,0,110,0,0,42.0232,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -3 -5 -3 -6 -3 -4 -4 -1 -2 -2 0 -2 0 -2 -1 -5 0 -6 -2 -7 -1 -6 2 -6 3 -8 1 -7 3 -8 3 -7 3 -11 5 -8 5 -9 5 -10 6 -12 3 -11 4 -13 4 -13 5 -12 4 0 0 -14 6 -13 6 -15 4 -14 5 -14 5 -15 4 -16 3 -16 6 -16 4 -20 4 -20 5 -17 5 -17 4 -17 5 -19 6 -18 7 -20 7 -17 5 -17 3 -18 6 -21 3 -19 5 -17 6 -20 6 -18 4 -17 6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41684467,0,110,0,0,42.0705,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 1 2 1 2 -1 5 1 3 0 3 -1 4 -1 2 -2 4 -2 2 -3 1 -2 3 -4 3 -4 4 -5 4 -5 5 -5 5 -7 4 -6 6 -7 5 -7 6 -7 7 -8 7 -6 6 -9 9 -10 10 -8 0 0 10 -8 11 -7 10 -10 11 -8 11 -9 10 -8 12 -8 12 -7 12 -10 11 -10 12 -12 14 -8 12 -10 13 -10 14 -9 15 -11 12 -10 12 -10 14 -10 12 -12 15 -9 14 -10 11 -9 12 -11 13 -9 13 -10 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,41686567,0,110,0,0,42.1026,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -8 -11 0 -15 -3 -5 -2 -4 12 -6 6 -5 2 -3 5 -5 3 -14 12 -9 8 -17 7 -17 10 -20 3 -17 5 -24 1 -15 8 -9 9 -16 8 -19 7 -21 3 -35 11 -21 8 -30 4 -42 4 -29 -1 0 0 -36 1 -41 1 -48 -4 -42 2 -35 -5 -49 0 -46 -1 -36 8 -52 -3 -45 3 -39 5 -38 -4 -49 0 -49 0 -50 -11 -56 -2 -56 2 -44 5 -46 -3 -44 3 -47 -2 -52 -8 -48 -8 -50 -3 -47 -5 -43 2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41686786,0,110,0,0,42.1441,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -3 -5 0 -2 1 -3 2 -3 1 -4 3 -4 4 -4 3 -2 6 0 3 -2 5 -1 6 -2 6 -2 6 -3 7 -2 9 -3 7 -2 7 -3 11 -3 9 -3 10 -4 11 -6 10 -5 12 -4 12 -5 12 0 0 -8 14 -7 13 -7 14 -4 13 -4 11 -3 13 -8 17 -7 11 -4 15 -4 10 -7 21 -5 16 -5 17 -7 17 -8 15 -9 19 -7 17 -8 16 -8 17 -8 15 -11 18 -10 15 -6 15 -8 17 -9 16 -8 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41807353,0,110,0,0,42.1936,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -4 0 -4 0 -5 0 -3 -1 -4 -2 -5 -2 -1 -2 -4 -3 -5 -5 -5 -5 -3 -3 -4 -3 -8 -5 -6 -6 -6 -7 -7 -6 -7 -7 -8 -6 -7 -6 -8 -8 -9 -7 -8 -9 -10 -8 -10 -7 -14 -9 -12 0 0 -8 -13 -9 -14 -8 -15 -10 -13 -8 -13 -7 -13 -8 -14 -8 -13 -9 -16 -7 -16 -9 -18 -8 -17 -8 -15 -9 -17 -8 -18 -9 -18 -8 -18 -8 -18 -8 -17 -7 -19 -9 -18 -8 -16 -7 -18 -10 -16 -8 -19 -7 -17 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41807797,0,110,0,0,42.228,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 4 0 3 4 3 0 1 2 2 1 0 3 0 4 2 4 1 5 0 3 -1 5 -1 6 0 6 0 7 0 7 -1 7 -2 7 -2 8 -2 9 -3 9 -2 9 -1 8 2 11 2 13 0 11 -1 0 0 11 -1 13 2 15 0 13 0 12 0 13 0 12 2 13 2 18 3 16 1 16 1 15 0 15 -1 15 1 17 2 16 1 16 1 16 1 18 -1 15 0 15 2 15 0 16 2 17 2 16 1 15 2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,41890275,0,110,0,0,42.2766,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -5 0 -5 -2 -5 0 -4 -1 -3 -2 -4 -3 -4 -2 -3 -4 -3 -3 -3 -6 -2 -6 -3 -6 -4 -6 -4 -6 -4 -7 -2 -7 -4 -8 -4 -8 -3 -8 -5 -8 -6 -10 -5 -11 -6 -11 -8 -10 -8 -11 -6 0 0 -12 -8 -12 -8 -13 -8 -10 -6 -12 -8 -12 -9 -13 -9 -12 -9 -13 -9 -15 -10 -15 -9 -12 -9 -13 -11 -12 -9 -15 -10 -15 -8 -16 -11 -14 -10 -13 -9 -16 -8 -14 -11 -14 -9 -13 -10 -15 -9 -14 -10 -14 -10 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41940426,0,110,0,0,42.3266,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -5 1 -3 0 -4 -2 -3 0 -6 -1 -3 -1 -2 -3 -4 -5 -3 -3 -2 -5 -3 -5 -2 -6 -3 -5 -2 -5 -2 -6 -2 -9 -4 -8 -3 -10 -1 -8 -2 -10 -3 -9 -4 -10 -5 -10 -5 -11 -4 -11 -6 0 0 -12 -5 -12 -6 -13 -4 -13 -5 -14 -6 -13 -6 -14 -6 -14 -6 -15 -6 -15 -5 -15 -6 -14 -6 -13 -7 -16 -6 -16 -8 -16 -7 -15 -6 -18 -5 -17 -7 -16 -5 -17 -7 -15 -5 -15 -6 -17 -5 -16 -7 -17 -7 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41945661,0,110,0,0,42.3612,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 2 4 3 3 1 4 0 4 -1 1 0 2 -1 2 -1 3 -3 4 -2 4 -3 3 -2 4 -3 5 -4 5 -3 5 -4 7 -4 6 -4 8 -4 7 -6 7 -7 8 -6 10 -4 9 -5 11 -5 12 -7 0 0 12 -7 11 -6 12 -6 13 -6 11 -6 12 -5 14 -5 12 -6 15 -6 15 -7 14 -7 12 -5 13 -7 14 -7 14 -6 15 -6 15 -8 15 -7 14 -7 14 -8 15 -5 13 -5 14 -5 15 -6 15 -5 15 -6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,41980298,0,110,0,0,42.3997,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 2 -4 3 -4 0 -3 3 -4 3 -2 0 -2 3 -2 4 0 4 -2 7 0 4 -2 6 1 6 2 7 1 5 0 9 1 7 2 10 1 10 2 10 0 10 0 11 0 11 -1 12 0 13 0 16 0 0 -1 13 -1 15 1 15 1 15 -1 14 -3 14 -3 17 -1 16 -1 16 -1 18 -1 17 -2 16 -1 16 -4 18 -2 16 -2 18 -2 20 -2 18 -2 19 -2 16 -3 18 -3 17 -2 16 -5 18 -1 16 -2 17 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42067785,0,110,0,0,42.454,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -3 -6 -4 -4 0 -2 -3 -4 -1 -4 0 -3 2 -4 1 -4 0 -4 0 -3 0 -4 4 -9 3 -5 3 -6 2 -9 4 -7 5 -10 5 -9 2 -9 6 -9 4 -7 5 -10 6 -11 5 -14 2 -12 6 0 0 -13 7 -14 6 -12 2 -16 7 -12 7 -15 4 -16 6 -14 6 -16 7 -20 7 -15 8 -15 6 -17 7 -15 4 -19 5 -18 8 -19 7 -19 8 -16 8 -19 8 -17 6 -17 7 -17 8 -17 6 -17 6 -16 6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,42069342,0,110,0,0,42.4842,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -1 -4 0 -5 0 -3 1 -5 0 -2 -1 -2 0 -4 0 -1 2 -3 3 -1 4 -1 6 -1 6 -4 5 0 3 -3 8 -2 7 -2 6 -2 7 0 7 -1 8 -2 9 -3 9 -4 10 -3 12 -4 13 0 0 -4 11 -4 14 -6 12 -5 12 -4 11 -5 13 -3 14 -7 10 -1 14 0 17 -4 16 -3 13 -3 12 -4 15 -5 15 -5 15 -4 15 -4 13 -5 15 -5 14 -6 16 -4 14 -5 16 -3 15 -4 15 -3 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42070039,0,110,0,0,42.5224,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 2 5 -1 3 -1 4 -2 2 -3 4 -1 4 -1 3 -5 2 -4 2 -3 3 -5 1 -7 3 -5 1 -6 0 -7 2 -8 3 -6 2 -8 4 -9 4 -8 5 -11 3 -11 7 -11 4 -11 6 -11 8 -13 0 0 6 -12 7 -13 8 -14 9 -12 7 -14 7 -13 9 -14 8 -14 8 -14 5 -15 10 -15 7 -14 9 -15 9 -14 10 -16 9 -18 10 -17 9 -15 9 -18 8 -18 10 -16 7 -15 10 -16 12 -16 9 -15 9 -15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42070254,0,110,0,0,42.5613,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 6 4 1 4 3 2 0 5 0 3 0 3 1 3 -3 3 -1 1 -3 4 -2 4 -3 5 -4 5 -3 6 -5 6 -7 6 -5 6 -6 6 -3 6 -6 8 -6 9 -5 10 -7 11 -6 12 -5 13 -8 0 0 12 -7 12 -7 13 -7 14 -7 15 -6 14 -6 14 -5 13 -4 14 -7 12 -6 17 -7 14 -5 17 -5 15 -5 15 -4 18 -5 19 -4 18 -7 17 -6 15 -7 18 -7 18 -5 15 -6 16 -5 18 -6 17 -7 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42070550,0,110,0,0,42.5991,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 4 -5 3 -4 4 -3 2 -2 4 -2 3 -2 3 0 3 -1 3 1 3 2 4 3 4 2 4 4 7 1 6 4 6 2 8 4 6 4 7 5 9 4 9 3 9 4 10 3 11 4 13 5 12 0 0 6 13 6 12 5 11 4 13 4 13 3 14 3 16 6 14 1 16 1 15 5 16 1 14 2 17 4 16 4 17 3 17 3 17 4 17 5 17 4 18 2 17 1 16 3 19 4 18 3 19 4 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-75,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,42073739,0,110,0,0,42.6337,128,[110 96 6 0 0 0 0 0 0 0 0 0 6 -7 4 -8 6 -7 4 -7 2 -4 0 -8 -1 -9 -1 -6 -3 -8 -4 -7 -2 -8 -5 -8 -4 -8 -6 -10 -5 -10 -7 -14 -6 -13 -6 -13 -9 -12 -7 -14 -7 -17 -9 -19 -9 -15 -7 -18 -8 -22 -8 -22 0 0 -6 -24 -9 -24 -8 -27 -8 -24 -6 -24 -6 -26 -8 -27 -6 -25 -9 -27 -4 -23 -6 -30 -6 -26 -7 -27 -6 -32 -4 -28 -5 -33 -6 -32 -5 -30 -2 -31 -6 -31 -7 -30 -4 -31 -6 -27 -5 -31 -5 -29 -6 -29 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42074162,0,110,0,0,42.6768,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 4 -4 4 -1 3 -1 3 -1 3 0 2 0 5 0 2 1 3 1 4 3 2 3 3 3 3 5 4 5 5 6 6 5 4 6 3 4 4 6 4 7 6 8 7 7 8 8 9 5 10 8 12 0 0 10 10 10 9 8 12 9 10 8 9 10 11 10 12 11 11 9 9 10 14 10 13 8 14 11 14 12 12 11 13 11 13 12 12 12 12 12 15 12 12 13 12 11 13 14 12 12 12 12 13 11 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42332329,0,110,0,0,42.7188,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 4 7 3 2 4 5 2 1 2 4 0 3 2 2 -2 2 -2 2 0 2 -2 4 -2 2 -3 5 -6 5 -5 5 -4 6 -4 5 -4 6 -6 6 -7 6 -7 8 -7 8 -5 9 -6 9 -8 9 -8 0 0 12 -8 10 -7 12 -9 11 -7 12 -8 12 -9 13 -8 12 -10 13 -8 13 -7 15 -10 13 -8 12 -10 15 -10 15 -7 14 -11 14 -9 15 -9 17 -10 14 -10 15 -9 15 -8 16 -10 17 -9 17 -8 16 -9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42338857,0,110,0,0,42.7514,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 5 2 5 2 6 0 4 0 4 2 2 3 2 1 1 2 1 3 -1 3 0 4 0 3 -2 5 1 3 -3 6 -1 5 -3 8 0 5 0 7 -3 7 -2 8 -3 10 -1 9 -3 10 -1 12 0 0 0 12 -1 13 -2 13 -3 13 -1 13 -1 13 -3 15 -2 14 -3 15 -2 18 -2 16 -3 15 -1 16 -2 17 -2 17 -3 17 -3 19 -2 16 -3 16 -2 17 -3 16 -2 16 -2 16 -2 18 -3 18 -3 16 -3 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,42414941,0,110,0,0,42.8013,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 7 -3 5 -2 4 -2 5 0 3 -1 4 0 2 -1 3 1 3 1 2 4 1 3 2 3 0 4 3 4 2 8 3 7 1 7 2 8 4 8 2 8 4 10 3 9 4 13 5 11 4 12 6 0 0 13 5 13 5 13 6 11 4 11 6 13 6 13 8 12 6 14 6 15 4 15 6 13 8 16 7 14 6 15 9 18 7 16 7 16 10 17 7 15 6 15 8 15 7 14 7 16 6 17 8 16 7 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42446323,0,110,0,0,42.8324,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 2 -7 1 -6 2 -5 0 -4 -2 -3 1 -4 0 -3 1 -3 1 -1 2 0 4 0 4 0 5 -1 7 -2 7 -1 7 -1 7 0 5 1 8 0 9 -1 11 -1 10 -1 9 -1 13 -1 12 -1 12 0 0 -3 15 0 14 -1 15 -2 15 -2 14 -3 15 -4 16 -3 16 -2 17 -2 13 -2 17 -2 18 -3 19 -4 17 -4 17 -5 17 -4 19 -5 17 -5 18 -4 18 -6 18 -6 18 -5 17 -4 20 -4 19 -4 17 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42455538,0,110,0,0,42.8658,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 2 -6 3 -5 2 -3 3 -3 2 -3 2 -4 1 -1 1 0 2 0 5 1 2 2 4 0 3 3 5 3 5 5 6 4 7 4 6 5 6 4 5 4 6 4 7 6 10 6 9 6 10 4 10 0 0 5 10 7 13 6 12 5 12 6 13 7 11 7 13 5 11 7 12 5 13 6 13 5 13 7 15 4 14 6 15 6 15 7 16 6 14 6 15 7 14 5 14 4 15 6 14 6 15 5 14 7 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42481731,0,110,0,0,42.9023,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -3 -3 -4 -2 -2 -3 -3 -5 -3 -3 0 -2 0 -4 0 -4 1 -1 1 -3 2 -2 3 -4 5 -3 4 -3 4 -3 6 -3 5 -3 7 -4 6 -3 6 -2 8 -3 8 -6 7 -7 8 -7 10 -7 9 0 0 -7 9 -8 11 -8 10 -7 10 -6 11 -6 11 -8 11 -7 11 -8 12 -8 10 -9 12 -9 13 -10 13 -9 13 -9 13 -10 12 -9 14 -9 14 -11 14 -10 13 -10 13 -11 12 -8 13 -9 14 -10 13 -10 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,42579523,0,110,0,0,42.9658,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 0 2 3 3 4 3 2 6 3 2 1 2 3 3 -3 2 -5 3 -1 3 -1 3 -2 7 -6 3 -5 2 -3 5 -3 5 -4 7 -3 4 -4 8 -8 8 -6 8 -7 6 -7 7 -7 7 -9 9 -11 0 0 10 -11 10 -8 13 -8 10 -10 11 -12 13 -10 10 -10 12 -9 13 -8 14 -9 12 -11 13 -12 13 -11 15 -11 15 -11 16 -11 13 -13 15 -14 16 -12 15 -10 16 -11 14 -10 13 -11 14 -12 15 -12 13 -11 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-83,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,42580594,0,110,0,0,42.9966,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 -10 12 -7 7 -5 6 -11 2 -12 6 -11 5 -8 0 -1 -1 -1 -3 -11 -4 -16 -3 -10 -3 -7 -6 -11 -4 -14 -10 -13 -14 -14 -18 -15 -18 -18 -6 -18 -14 -17 -17 -25 -6 -27 -20 -24 -10 -34 -9 -25 0 0 -9 -33 -6 -34 -8 -30 -11 -39 -3 -41 -7 -36 -6 -39 -12 -41 -23 -46 -13 -39 -13 -43 -5 -32 -3 -42 -19 -34 -14 -43 -16 -46 -16 -63 -11 -42 -16 -46 -15 -42 -12 -48 -14 -40 -14 -54 -21 -56 -7 -40 -19 -42 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-76,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,42675017,0,110,0,0,43.0614,128,[110 96 6 0 0 0 0 0 0 0 0 0 0 -7 -1 -7 0 -6 -1 -5 0 -5 -3 -3 -1 -4 -1 -3 -4 -2 -3 -2 -5 -1 -5 -1 -8 -1 -6 -1 -6 0 -9 -1 -8 0 -9 2 -11 1 -12 -1 -12 0 -14 1 -13 0 -15 0 -14 1 -17 -2 0 0 -18 -3 -20 -2 -20 -2 -21 0 -19 -1 -21 -4 -21 -3 -20 -3 -22 -3 -21 -4 -25 -2 -21 -3 -22 -2 -23 -5 -24 -6 -25 -5 -26 -5 -23 -5 -25 -7 -23 -5 -25 -6 -25 -6 -25 -4 -25 -6 -23 -4 -22 -3 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42677112,0,110,0,0,43.095,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 7 -2 4 -2 4 -3 4 -2 3 -1 6 -1 -1 1 1 0 1 -1 0 3 1 2 -1 4 2 4 2 4 1 6 0 7 0 7 1 7 0 8 1 8 2 7 1 10 0 12 2 11 6 13 2 0 0 12 5 13 3 12 4 15 4 13 5 15 4 13 6 14 3 14 6 11 6 18 6 13 6 15 6 16 7 15 8 13 8 15 6 16 8 16 10 17 8 16 8 15 8 14 8 16 7 14 8 16 7 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42751533,0,110,0,0,43.1376,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -9 4 -7 -1 -4 2 -4 1 -4 2 -4 -1 -2 1 -2 1 -2 -3 -2 -3 -1 -4 -2 -3 -1 -4 -2 -4 -3 -4 -3 -5 -2 -7 -2 -6 -1 -8 0 -11 -2 -8 -1 -10 -1 -11 -4 -12 -3 -12 -4 0 0 -11 -4 -14 -4 -13 -4 -13 -4 -13 -5 -14 -4 -15 -5 -13 -4 -14 -5 -17 -3 -16 -7 -14 -5 -17 -7 -15 -6 -16 -8 -18 -6 -16 -7 -17 -8 -15 -7 -17 -6 -15 -8 -16 -6 -15 -9 -15 -7 -17 -8 -17 -5 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42754963,0,110,0,0,43.1724,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -10 1 -8 0 -7 -1 -6 -1 -2 0 -4 0 -3 -1 -3 -1 -2 -2 -1 -1 0 -2 0 -2 2 -3 -1 -4 -1 -4 1 -5 4 -4 3 -7 4 -7 4 -8 5 -8 4 -8 5 -9 2 -11 3 -11 5 0 0 -12 6 -11 6 -13 4 -10 6 -13 4 -14 4 -15 5 -11 7 -14 8 -14 9 -16 7 -14 5 -15 8 -15 8 -15 8 -18 8 -16 7 -14 8 -15 7 -15 9 -16 8 -15 8 -15 9 -15 9 -16 9 -16 9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,42796738,0,110,0,0,43.211,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -6 -6 -5 -3 -4 -1 -3 0 -4 -2 -2 1 -2 -3 -3 0 0 0 -1 -1 -1 0 2 1 3 0 4 1 3 0 4 -1 4 0 5 0 5 0 6 0 8 0 8 0 7 -2 10 -1 9 -2 11 0 0 -4 11 -4 13 -2 13 -2 13 -4 14 -4 14 -4 14 -4 13 -5 14 -3 15 -4 14 -5 14 -6 14 -6 13 -5 16 -5 17 -7 16 -5 16 -6 14 -4 16 -5 14 -5 16 -4 16 -6 18 -6 16 -4 18 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
