type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,50681556,0,110,0,0,51.0676,128,[110 96 6 0 0 0 0 0 0 0 0 0 -7 14 -5 13 -2 13 -6 14 -4 12 -4 13 -4 12 -2 15 -4 11 -2 10 -3 13 -2 12 -2 14 -4 15 -1 13 -4 17 -1 15 -1 14 0 15 -1 17 -1 17 0 19 0 17 0 19 0 21 -3 21 0 0 -3 25 -5 23 -4 25 -3 24 -1 22 -4 23 -2 25 -3 22 -2 23 -4 24 -5 26 -3 22 -2 24 -4 26 -7 25 -6 29 -6 28 -4 26 -5 28 -5 28 -6 27 -8 26 -2 28 -5 28 -3 25 -4 25 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-78,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50705490,0,110,0,0,51.0996,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 4 8 4 6 4 6 5 6 4 7 4 6 5 6 2 5 2 8 3 8 3 9 3 7 3 8 2 7 0 8 1 10 2 10 3 10 3 10 3 8 5 11 2 12 3 11 6 12 6 13 5 0 0 15 7 13 6 11 5 13 5 12 6 11 5 12 6 15 6 12 6 14 6 17 6 13 5 10 6 14 7 11 7 15 5 15 9 15 7 17 8 13 8 16 9 13 7 14 7 16 8 14 8 15 8 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50736484,0,110,0,0,51.134,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -5 7 -6 6 -5 8 -3 7 -3 7 -4 8 -5 6 -5 5 -5 6 -6 8 -4 6 -5 7 -6 6 -6 5 -6 7 -7 11 -6 6 -6 8 -6 6 -7 8 -8 10 -8 8 -10 8 -7 10 -7 11 -8 0 0 11 -9 10 -9 12 -7 12 -9 12 -9 13 -8 11 -9 10 -9 12 -9 10 -10 14 -10 12 -10 10 -9 13 -8 12 -9 12 -10 13 -13 14 -10 14 -9 13 -10 13 -10 14 -10 13 -10 13 -11 13 -9 13 -10 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50743326,0,110,0,0,51.1726,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 6 6 7 5 7 8 5 6 5 6 5 6 4 5 7 6 4 6 4 6 4 7 5 8 6 7 3 7 7 8 6 9 6 7 7 9 5 11 4 7 6 11 7 9 6 10 8 8 7 7 8 0 0 10 9 11 10 9 8 7 7 9 12 9 9 9 10 8 9 8 9 10 13 8 12 9 8 4 12 11 16 7 12 8 13 8 12 8 16 10 12 8 11 9 14 7 15 11 15 8 14 6 13 10 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50798428,0,110,0,0,51.2063,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -2 7 -2 7 -4 6 -3 5 -1 8 -1 6 -2 8 -3 7 -3 6 -2 8 -4 8 -3 8 -4 8 -4 7 -4 7 -7 9 -4 9 -5 9 -4 9 -4 9 -5 9 -4 11 -5 12 -5 12 -4 12 -6 0 0 12 -4 14 -7 14 -3 11 -3 13 -2 14 -4 12 -5 13 -3 13 -3 13 -4 15 -5 14 -4 14 -2 15 -3 16 -5 15 -4 15 -3 15 -4 15 0 17 -4 14 -3 15 -3 17 -2 17 -2 16 -1 14 -2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50833263,0,110,0,0,51.2446,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -6 5 -5 3 -7 7 -5 5 -9 5 -5 4 -4 3 -5 5 -7 6 -7 6 -8 5 -6 4 -8 4 -10 5 -7 4 -6 6 -9 3 -9 7 -8 6 -8 6 -10 3 -11 4 -11 8 -11 6 -12 7 -12 0 0 8 -11 9 -13 9 -12 8 -14 8 -10 8 -13 7 -11 5 -10 8 -14 9 -11 8 -12 12 -16 7 -12 9 -11 9 -13 6 -13 9 -13 10 -12 12 -13 14 -15 12 -11 9 -11 10 -14 9 -12 12 -11 10 -13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50834305,0,110,0,0,51.2839,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 6 -8 4 -7 3 -7 2 -9 3 -8 2 -7 2 -8 5 -7 6 -8 5 -8 6 -5 4 -5 5 -7 5 -5 3 -7 6 -6 8 -6 7 -5 6 -8 7 -8 7 -8 10 -8 10 -7 8 -10 11 -10 9 0 0 -9 10 -11 9 -10 10 -10 11 -9 9 -10 11 -9 10 -8 10 -10 10 -11 10 -11 12 -10 12 -10 10 -11 13 -12 10 -10 11 -12 11 -12 12 -11 11 -13 13 -11 12 -11 11 -13 11 -8 12 -11 11 -11 12 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,50836461,0,110,0,0,51.324,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 8 1 6 0 6 3 8 2 7 3 7 2 6 2 7 2 8 2 7 2 6 2 5 3 6 4 7 4 8 4 9 4 8 4 9 4 8 4 8 5 10 4 10 5 10 4 12 5 13 5 10 0 0 5 11 6 11 6 10 5 12 6 13 6 13 4 11 5 14 6 13 5 15 6 15 3 15 5 14 5 15 4 14 7 14 4 16 5 14 7 16 5 16 6 16 5 15 5 15 5 15 5 15 7 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,50998342,0,110,0,0,51.3843,128,[110 96 6 0 0 0 0 0 0 0 0 0 2 -17 1 -14 2 -15 1 -14 -1 -14 2 -13 0 -14 1 -13 0 -13 0 -13 -2 -16 -1 -15 1 -14 -3 -14 -4 -16 -4 -17 -5 -17 -7 -16 -6 -18 -6 -19 -6 -18 -6 -22 -6 -19 -7 -21 -6 -23 -5 -25 0 0 -6 -24 -7 -25 -6 -26 -7 -25 -6 -24 -6 -27 -5 -28 -6 -26 -7 -26 -3 -28 -6 -30 -6 -26 -6 -28 -4 -29 -5 -31 -6 -31 -6 -32 -3 -31 -4 -31 -7 -32 -5 -31 -5 -31 -3 -29 -5 -32 -4 -31 -4 -31 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51002597,0,110,0,0,51.4197,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 7 -3 7 -4 7 -4 6 -4 6 -4 6 -4 5 -3 7 -3 6 -3 5 -4 6 -4 7 -2 6 1 7 -1 6 -3 10 -2 8 -3 8 -2 9 -2 8 -3 9 -3 9 -5 11 -2 13 -3 10 -4 11 0 0 -3 12 -4 13 -4 13 -1 13 -2 11 -5 14 -4 13 -2 13 -6 14 -4 13 -3 13 -4 16 -5 14 -5 13 -3 14 -5 14 -5 14 -4 14 -6 16 -5 16 -7 15 -7 14 -7 13 -4 16 -6 15 -5 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51011868,0,110,0,0,51.458,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 3 6 2 5 3 5 2 6 3 6 2 6 3 5 2 6 1 5 1 6 1 5 2 7 1 7 2 6 1 7 2 7 3 6 2 7 1 6 -1 11 0 9 1 10 2 10 1 10 0 11 2 0 0 13 1 10 2 11 2 10 1 10 0 10 2 11 3 11 0 13 3 12 1 13 1 13 2 13 2 14 2 13 3 13 2 12 2 14 3 15 3 14 2 12 3 14 3 14 3 14 2 13 1 13 3 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51013586,0,110,0,0,51.4919,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 -3 6 -2 4 -2 7 -1 6 -2 9 -1 6 -2 6 0 3 -3 5 -3 6 -3 5 -4 7 -4 8 -5 6 -4 8 -5 8 -4 8 -7 7 -6 7 -5 8 -6 9 -4 11 -5 12 -5 14 -4 11 -6 0 0 13 -3 14 -4 13 -6 14 -4 10 -5 13 -4 13 -4 12 -4 13 -4 12 -2 15 -4 13 -4 14 -3 16 -3 16 -5 16 -4 15 -3 14 -4 15 -3 16 -3 16 -3 14 -5 16 -3 15 -4 15 -2 18 -2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-78,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,51014762,0,110,0,0,51.5303,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 6 4 6 5 6 4 6 4 5 4 4 4 4 5 5 5 6 5 6 6 6 6 4 5 6 5 4 7 5 7 5 5 5 6 6 8 4 8 5 7 9 8 6 7 8 7 8 7 8 8 8 0 0 8 10 11 8 9 8 9 8 8 7 9 12 7 12 10 10 8 10 9 12 11 11 9 12 9 9 9 13 9 13 11 12 9 12 9 10 10 13 11 13 8 13 9 13 7 13 8 13 9 14 8 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51015067,0,110,0,0,51.5639,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 10 -2 6 1 7 1 6 1 7 -1 5 -1 5 -3 5 0 8 0 9 2 7 2 7 1 7 1 6 2 7 2 6 3 7 2 7 2 8 2 10 3 9 2 10 1 10 3 9 2 12 1 11 0 0 0 13 1 13 1 18 1 11 0 12 0 15 0 12 0 12 0 14 1 13 0 15 0 16 0 13 0 14 0 16 -2 17 -2 16 0 16 -3 16 -2 17 -3 14 -4 15 -2 16 -1 15 -1 14 0 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51015361,0,110,0,0,51.5992,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 0 -9 -1 -6 0 -6 0 -8 1 -8 1 -10 -1 -8 1 -8 3 -5 1 -8 1 -8 0 -7 2 -9 1 -9 2 -10 3 -8 1 -10 2 -8 4 -10 4 -8 3 -9 3 -10 4 -12 4 -11 1 -13 4 0 0 -14 3 -11 2 -16 2 -13 3 -12 2 -13 2 -14 2 -14 3 -15 2 -16 2 -15 4 -15 3 -14 5 -15 3 -16 3 -17 2 -17 0 -16 3 -17 3 -17 3 -17 0 -17 0 -17 1 -18 0 -18 1 -18 2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51016934,0,110,0,0,51.638,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 0 7 -2 7 0 7 -2 9 -3 9 -1 8 0 6 -3 6 -2 5 0 7 -4 4 -3 8 -2 5 -3 5 -1 8 -2 9 -3 7 -4 9 -4 9 -4 9 -2 9 -2 9 -2 9 -4 14 -2 14 -3 0 0 13 -3 13 -2 13 0 14 0 12 1 13 0 14 1 12 -2 15 1 16 -2 16 -2 14 -1 15 -1 14 0 15 -1 14 1 16 2 15 0 16 1 16 1 15 1 15 1 15 2 15 2 17 4 16 0 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51017183,0,110,0,0,51.6742,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 1 8 2 5 1 6 1 6 1 7 2 9 -1 6 -1 7 1 5 1 7 1 9 -1 8 0 9 1 7 -1 8 0 5 -2 10 0 10 2 9 -2 9 1 11 0 11 2 12 1 11 -2 12 1 0 0 10 6 14 2 11 4 14 4 12 3 12 4 13 5 13 6 13 3 15 7 14 5 14 6 15 7 13 7 13 7 12 6 14 7 13 8 14 7 13 9 13 9 13 9 13 10 14 10 14 6 14 8 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51023624,0,110,0,0,51.7091,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -8 1 -7 0 -7 -1 -7 0 -7 -2 -8 0 -9 -1 -7 -1 -8 -2 -7 -2 -8 -4 -8 -1 -9 -4 -8 -2 -8 -3 -9 -1 -9 -5 -9 -4 -10 -4 -10 -3 -9 -4 -11 -3 -11 -5 -13 -4 -13 -5 -12 0 0 -5 -14 -4 -12 -3 -14 -5 -13 -3 -14 -3 -14 -3 -14 -4 -16 -3 -14 -4 -17 -4 -15 -4 -16 -5 -15 -5 -16 -5 -18 -4 -16 -3 -17 -6 -14 -5 -17 -5 -15 -6 -16 -5 -17 -4 -16 -5 -16 -5 -16 -4 -18 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51374006,0,110,0,0,51.7598,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -9 -1 -5 -3 -7 -3 -6 -2 -5 -3 -8 -2 -8 -1 -4 -5 -6 -3 -6 -5 -7 -6 -5 -5 -6 -6 -7 -4 -7 -5 -9 -5 -9 -6 -8 -8 -10 -6 -9 -9 -8 -7 -9 -8 -9 -7 -11 -8 -11 -8 -10 0 0 -7 -12 -7 -12 -6 -11 -7 -12 -6 -12 -7 -11 -9 -13 -8 -11 -9 -14 -8 -13 -9 -14 -8 -12 -9 -13 -10 -13 -8 -15 -9 -13 -8 -14 -9 -14 -9 -14 -10 -13 -8 -14 -7 -14 -8 -13 -8 -14 -8 -13 -8 -14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-78,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,51397645,0,110,0,0,51.7958,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 5 5 5 4 2 5 2 5 4 5 2 7 3 5 4 5 2 6 2 5 2 8 5 6 4 7 3 8 1 7 3 6 3 8 3 8 5 7 4 8 4 10 5 8 4 11 6 12 5 11 5 0 0 10 4 12 7 11 5 13 7 9 6 12 6 11 8 10 4 13 8 13 6 13 7 12 7 13 7 11 7 14 7 13 8 13 8 12 7 13 9 14 7 12 8 12 8 13 10 14 8 13 9 12 7 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-77,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,51450907,0,110,0,0,51.8367,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 4 -5 3 -4 6 -3 4 -6 5 -3 6 -3 5 -3 4 -3 7 -5 8 -6 6 -4 7 -4 7 -5 8 -3 4 -3 7 -3 9 -4 7 -4 7 -4 8 -3 9 -5 10 -5 9 -5 9 -8 11 -7 11 0 0 -7 11 -6 13 -5 11 -6 13 -7 10 -7 11 -8 12 -6 12 -8 12 -8 13 -8 14 -9 12 -8 12 -7 11 -9 13 -7 14 -9 15 -8 13 -8 13 -9 14 -8 14 -10 13 -7 13 -10 13 -8 10 -7 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51453231,0,110,0,0,51.8672,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -9 3 -7 0 -11 3 -9 2 -9 3 -6 4 -8 4 -8 1 -9 4 -7 5 -8 1 -9 2 -10 2 -7 4 -11 2 -12 4 -12 3 -10 2 -11 5 -12 5 -12 5 -11 5 -13 6 -12 6 -12 4 -15 0 0 7 -13 9 -15 7 -13 7 -13 7 -14 8 -12 8 -13 8 -15 6 -13 9 -14 9 -15 9 -12 8 -13 8 -15 7 -15 7 -14 10 -13 9 -16 10 -15 9 -15 11 -15 9 -13 10 -13 8 -14 9 -13 9 -15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51454249,0,110,0,0,51.9068,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 8 5 6 4 7 3 6 5 7 6 6 7 6 4 4 5 5 5 6 7 8 7 5 6 8 7 10 6 4 9 6 6 7 8 7 7 6 7 8 9 8 9 9 7 9 8 10 7 10 8 10 0 0 10 10 9 12 7 10 10 11 8 11 11 11 9 13 8 10 9 13 8 14 10 13 7 13 9 13 9 11 13 13 8 12 8 14 9 15 7 15 10 15 8 13 10 12 9 15 10 14 9 13 10 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51565081,0,110,0,0,51.9509,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -3 6 -1 9 -2 7 -3 7 -3 7 -3 7 -3 8 -2 7 -4 5 -1 9 -5 9 -3 8 -5 7 -3 6 -4 11 -4 6 -5 8 -7 8 -3 9 -4 11 -4 10 -5 11 -5 12 -8 11 -6 13 -6 0 0 12 -7 12 -5 16 -6 12 -6 14 -5 15 -3 12 -4 13 -6 14 -4 15 -5 15 -5 14 -6 16 -6 14 -5 15 -4 15 -4 14 -4 16 -6 16 -5 17 -6 17 -4 15 -4 16 -3 17 -6 13 -3 16 -6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-78,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51612381,0,110,0,0,51.9982,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -10 -3 -9 -2 -9 -4 -6 -5 -7 -3 -9 -1 -9 -3 -8 -5 -6 -4 -7 -3 -9 -4 -7 -4 -8 -5 -7 -4 -10 -6 -8 -8 -9 -7 -10 -7 -10 -7 -8 -5 -10 -8 -12 -7 -10 -6 -12 -7 -13 -6 -14 0 0 -7 -12 -7 -13 -7 -14 -5 -13 -7 -14 -6 -14 -8 -14 -6 -14 -6 -15 -8 -15 -7 -15 -8 -14 -7 -14 -8 -14 -7 -17 -10 -16 -8 -17 -9 -16 -7 -15 -8 -15 -7 -16 -7 -15 -8 -16 -10 -13 -8 -14 -7 -15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51619725,0,110,0,0,52.0337,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 6 -5 4 -7 6 -6 4 -5 3 -6 5 -7 5 -6 6 -4 7 -4 5 -6 6 -6 5 -5 5 -6 6 -4 5 -5 5 -6 6 -6 7 -5 7 -5 6 -6 8 -7 9 -6 10 -8 7 -9 10 -7 9 0 0 -9 9 -9 9 -9 10 -10 9 -9 8 -8 9 -8 9 -9 9 -10 10 -11 9 -9 10 -10 9 -11 10 -10 9 -10 11 -10 11 -11 9 -10 8 -11 10 -9 9 -11 10 -11 9 -11 9 -11 10 -10 9 -11 9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51653460,0,110,0,0,52.0724,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -8 5 -8 5 -6 5 -7 6 -7 6 -5 4 -6 7 -8 4 -5 5 -7 4 -7 6 -7 6 -7 5 -7 4 -8 4 -8 7 -9 4 -10 5 -10 7 -7 6 -9 6 -11 6 -10 6 -9 6 -12 7 -11 0 0 9 -12 7 -12 7 -11 8 -11 8 -12 9 -12 8 -10 7 -12 7 -14 9 -13 8 -13 9 -12 9 -12 7 -13 9 -14 7 -13 10 -14 10 -13 9 -14 8 -13 11 -15 7 -12 9 -13 8 -13 8 -13 9 -13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,51751152,0,110,0,0,52.1372,128,[110 96 6 0 0 0 0 0 0 0 0 0 6 11 7 11 5 11 6 11 6 10 7 9 6 11 6 9 8 11 8 11 9 11 9 12 9 11 9 12 10 9 12 10 12 12 12 10 13 10 14 9 16 12 14 14 11 11 13 14 14 14 14 17 0 0 15 15 17 15 17 18 17 15 17 17 18 17 18 17 16 19 17 10 14 9 19 20 16 17 17 16 20 18 18 19 18 21 19 19 19 17 19 18 18 17 19 17 20 17 16 14 18 18 16 17 18 16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51753631,0,110,0,0,52.1677,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -4 7 -6 7 -3 6 -2 6 -3 8 -3 7 -6 6 -3 8 -4 7 -5 8 -2 6 -2 7 -3 7 -2 7 -4 9 -4 7 -4 9 -4 7 -6 10 -7 10 -6 10 -7 10 -5 8 -5 12 -2 13 -7 0 0 12 -4 13 -6 11 -5 13 -5 13 -5 14 -4 13 -5 11 -5 14 -5 12 -5 15 -5 12 -3 11 -4 15 -5 15 -4 14 -5 16 -5 15 -6 14 -3 15 -6 15 -4 14 -4 15 -5 14 -5 16 -5 15 -4 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,51763780,0,110,0,0,52.2057,128,[110 96 6 0 0 0 0 0 0 0 0 0 -11 9 -10 9 -11 12 -10 11 -10 13 -7 11 -10 11 -10 9 -9 10 -7 10 -8 13 -6 16 -9 14 -9 15 -7 15 -9 14 -8 17 -8 17 -8 18 -8 19 -9 18 -9 18 -9 18 -10 21 -12 22 -14 20 0 0 -13 24 -12 24 -13 22 -13 24 -12 20 -15 22 -15 24 -14 24 -15 23 -15 23 -18 23 -15 23 -14 24 -16 25 -18 23 -19 26 -19 25 -16 24 -19 23 -17 23 -19 23 -17 25 -15 25 -18 23 -16 25 -14 24 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51767778,0,110,0,0,52.2489,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 6 -5 4 -5 5 -7 7 -7 5 -4 7 -4 4 -6 5 -6 7 -5 7 -8 4 -4 6 -6 7 -7 8 -5 8 -6 8 -5 9 -8 8 -7 7 -6 8 -7 9 -6 11 -6 9 -6 10 -8 8 -7 11 0 0 -9 11 -10 10 -10 10 -8 9 -8 10 -10 12 -9 11 -12 8 -10 10 -11 12 -10 11 -12 11 -11 11 -11 10 -10 9 -11 11 -10 10 -11 12 -13 9 -11 12 -11 11 -14 8 -11 11 -12 12 -13 10 -12 11 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51768994,0,110,0,0,52.2886,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -5 7 -5 6 -7 6 -6 6 -3 6 -5 6 -5 5 -5 6 -4 6 -5 7 -6 8 -5 6 -7 7 -3 6 -4 8 -4 9 -6 9 -6 5 -5 9 -5 9 -7 10 -9 9 -5 11 -7 13 -5 11 -7 0 0 12 -7 13 -6 13 -6 14 -6 12 -6 13 -7 14 -7 11 -6 13 -4 16 -5 13 -6 13 -5 15 -4 14 -3 14 -5 14 -4 15 -4 16 -3 16 -4 15 -5 14 -4 14 -4 16 -2 15 -2 16 -3 13 -5 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-78,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,51774067,0,110,0,0,52.327,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 1 -8 1 -7 0 -8 -1 -7 -1 -6 -1 -7 1 -7 0 -6 -1 -8 0 -7 1 -7 1 -8 0 -9 0 -9 0 -10 1 -9 1 -9 2 -11 1 -9 1 -10 2 -11 1 -12 0 -13 1 -11 0 -12 1 0 0 -13 1 -13 0 -13 -1 -13 0 -12 0 -13 -1 -14 -1 -12 -2 -13 0 -14 -1 -15 0 -13 1 -14 -1 -15 0 -13 -1 -16 -1 -15 -1 -14 -1 -15 -1 -13 -3 -14 -4 -14 -3 -15 -1 -14 -1 -14 -1 -16 0 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-79,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,51774292,0,110,0,0,52.3675,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -7 -5 -7 -7 -6 -8 -8 -6 -6 -5 -6 -6 -4 -6 -5 -6 -5 -6 -5 -9 -7 -10 -7 -8 -6 -8 -5 -8 -6 -9 -5 -10 -6 -8 -4 -10 -6 -7 -6 -10 -6 -8 -9 -10 -7 -11 -8 -12 -7 -10 -8 0 0 -13 -7 -12 -9 -13 -9 -12 -7 -14 -11 -11 -9 -11 -9 -12 -11 -11 -9 -12 -11 -11 -9 -13 -10 -14 -8 -12 -9 -13 -12 -14 -10 -14 -10 -14 -8 -12 -10 -12 -8 -14 -11 -13 -9 -13 -11 -13 -10 -13 -9 -15 -9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,,,
