0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
60.013844,1.8041958,0.0,0.0,0.0,0.0,33.322647,31.900024,32.773228,31.597538,28.475525,25.692879,25.112595,23.824358,25.927904,23.049324,23.444216,23.297112,23.968403,21.307549,21.71754,23.475117,19.84469,16.780092,17.304956,17.982084,16.564503,15.988273,15.355136,17.19819,17.106827,15.029855,0.0,16.172474,17.856525,19.419708,16.643982,14.5931,15.746055,16.353718,16.597715,18.703447,17.64488,18.123985,16.145578,19.214518,20.750467,20.564198,22.82836,22.532104,20.461763,21.605675,20.221487,21.33688,23.568455,21.832743,26.135641,22.298079,23.241756,0.0,0.0,0.0,0.0,0.0
90.54823,5.156177,0.0,0.0,0.0,0.0,31.468422,30.058214,32.59247,31.977436,28.196886,24.891937,25.83894,23.181692,24.802584,22.741049,23.838827,24.690172,24.352943,23.156843,21.988861,23.507526,21.393139,18.45883,18.649998,18.709087,18.487705,19.31264,16.707283,19.010456,19.688997,17.67998,0.0,19.026897,19.814648,21.10749,18.448727,17.991564,19.10514,18.292395,18.270935,21.194592,18.986538,22.514317,19.44129,22.038382,22.694254,22.222294,24.873894,24.756144,23.532803,22.954279,21.937923,23.82583,24.882313,24.335812,27.276922,23.579681,25.125195,0.0,0.0,0.0,0.0,0.0
104.76842,7.0268064,0.0,0.0,0.0,0.0,30.53222,29.200558,32.502857,32.366184,27.909523,25.242964,26.035208,22.728607,24.150856,22.443281,24.0921,25.266499,24.311476,24.0276,22.027784,23.48353,22.1078,18.942516,19.157352,19.13424,19.078966,20.680155,17.180319,19.807783,20.854532,19.127907,0.0,20.604376,20.904062,22.10455,19.354574,19.960983,21.101185,19.418623,19.34711,22.092678,19.810266,24.920832,21.183012,23.709743,23.921934,23.175713,26.017017,25.92675,25.032806,23.721792,22.900091,24.921822,25.518925,25.356089,27.367638,24.197384,25.952236,0.0,0.0,0.0,0.0,0.0
107.61006,7.7202797,0.0,0.0,0.0,0.0,30.207428,29.012577,32.403526,32.626614,27.60904,26.254635,25.81575,22.42263,23.833168,22.139357,24.17473,25.161055,23.94213,24.095304,21.839073,23.355776,22.12997,18.555729,19.010532,19.25717,18.6699,20.57382,16.962175,19.786947,20.896654,19.57212,0.0,21.114582,21.231699,22.436438,19.489431,20.71822,21.908772,19.836277,19.843584,21.74318,20.135565,25.678268,21.660513,24.36353,24.44623,23.483294,26.343243,26.188126,25.263323,23.960102,23.176819,24.903175,25.530825,25.19125,26.64963,24.231688,25.900026,0.0,0.0,0.0,0.0,0.0
104.008835,7.5407925,0.0,0.0,0.0,0.0,30.187433,29.179796,32.19362,32.62155,27.291035,27.435635,25.294916,22.221285,23.709959,21.812618,24.05742,24.508808,23.343027,23.535446,21.427486,23.076906,21.600948,17.623041,18.39305,19.077505,17.592125,19.476635,16.240784,19.144724,20.10858,19.211096,0.0,20.767183,20.904497,22.12871,18.981205,20.480125,21.70248,19.649233,19.777699,20.49157,19.981932,25.121363,21.163563,24.134668,24.279865,23.20388,25.938086,25.68448,24.525908,23.721096,22.83694,24.048218,24.970556,24.138968,25.364729,23.763092,25.145714,0.0,0.0,0.0,0.0,0.0
100.856995,6.275,0.0,0.0,0.0,0.0,29.37912,28.822271,30.904205,31.209614,26.60049,27.101631,24.107233,21.855335,23.31785,20.870665,23.428808,22.33891,22.18178,21.965069,20.1718,22.22358,19.93265,16.179358,16.919767,18.187695,15.732714,17.483028,14.854575,17.39192,18.16532,17.29807,0.0,19.50022,19.244043,20.270767,17.292091,18.945236,19.365343,18.829159,18.145618,17.684147,18.289886,23.142881,19.60522,22.94256,22.910244,22.276047,24.154274,24.039314,22.516333,22.996809,21.48054,22.246588,23.487858,21.745466,23.492296,22.711403,23.804535,0.0,0.0,0.0,0.0,0.0
115.735664,6.2,0.0,0.0,0.0,0.0,28.563488,28.375443,30.107866,29.589293,26.713446,26.1878,23.100298,21.799887,22.768055,20.733679,22.248577,21.268051,21.592016,20.350246,19.147003,21.11035,18.681541,15.769141,16.285728,17.121738,14.489663,16.578499,13.400157,16.314135,17.086687,16.115368,0.0,17.556042,17.949429,18.387987,15.992749,17.040943,17.59187,17.346455,17.039406,16.212744,17.826933,20.310295,18.027445,20.28373,20.201874,20.14944,22.369507,22.11819,21.056807,21.62742,19.788898,20.629467,21.232256,20.143734,22.146221,21.302193,21.861029,0.0,0.0,0.0,0.0,0.0
116.01542,4.825,0.0,0.0,0.0,0.0,27.843048,27.429232,28.861294,28.10921,26.30223,24.897999,22.895359,21.859505,22.617065,20.633749,21.467142,20.038546,21.074795,19.056562,18.440317,20.149282,17.559319,15.429055,15.437174,15.608242,14.107224,15.468985,12.416491,15.4066515,15.263903,14.754001,0.0,15.4349375,16.062088,16.027117,13.790357,14.48016,15.751816,15.334361,15.523901,14.480965,16.216372,17.214005,15.91596,17.452017,17.79175,17.700544,19.861162,19.65288,18.58045,19.432827,17.026999,18.289955,18.480618,17.69333,19.436218,18.607147,18.72666,0.0,0.0,0.0,0.0,0.0
128.32884,4.3125,0.0,0.0,0.0,0.0,26.931625,26.986563,27.954432,27.393084,25.09827,24.24849,23.48613,21.655159,22.168797,20.167868,20.749763,19.673376,20.881907,18.400442,17.969404,18.97604,17.042389,15.330552,15.177477,14.6824045,13.286809,14.95374,12.262783,14.422026,13.896825,13.970529,0.0,14.04626,14.618458,14.669559,12.561105,12.902927,15.008614,14.258115,14.062998,14.289502,15.492552,15.047979,14.728964,15.812947,16.376453,15.780525,17.39434,17.409893,16.866322,17.379177,15.315021,16.757145,16.910637,16.125294,17.478,16.733082,16.72646,0.0,0.0,0.0,0.0,0.0
151.97092,4.1125,0.0,0.0,0.0,0.0,25.20102,25.175356,26.969463,26.0716,23.946846,22.557259,22.652988,21.391333,21.443033,20.322342,20.367804,19.103209,20.058865,17.945143,17.47452,17.370256,16.475706,15.204175,15.292573,14.235914,13.027826,14.5125065,11.720938,13.529175,12.726507,12.973155,0.0,12.443414,13.186276,13.198345,11.407068,11.446141,13.229414,12.295542,12.908763,13.09317,13.59836,13.580934,13.423715,13.432691,14.343358,14.077691,15.594625,15.212859,14.295205,15.446535,13.395506,15.1465025,14.649682,14.9087515,14.942915,14.574471,14.593643,0.0,0.0,0.0,0.0,0.0
