type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,126364,0,34,0,0,0.532758,128,[34 32 2 0 0 0 0 0 0 0 0 0 -9 -27 -7 -28 -9 -28 -8 -30 -6 -28 -3 -28 -2 -29 -1 -26 -1 -27 -4 -25 -4 -29 -5 -29 -3 -28 -3 -27 -1 -25 -2 -28 -1 -26 -3 -23 -1 -24 1 -23 0 -23 0 -24 -2 -20 -2 -24 -4 -25 -1 -24 0 0 -3 -23 -3 -24 -4 -24 -6 -22 -5 -21 -4 -22 -4 -21 -3 -21 -6 -21 -5 -20 -7 -23 -7 -19 -9 -20 -6 -20 -7 -21 -8 -24 -8 -22 -7 -21 -6 -21 -7 -20 -6 -20 -8 -20 -8 -18 -10 -20 -10 -17 -10 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,179856,0,131,0,0,0.586086,128,[-125 48 8 0 0 0 0 0 0 0 0 0 6 25 6 24 5 26 5 27 4 25 2 23 2 24 1 23 2 24 2 22 0 24 2 25 0 24 0 24 0 21 0 25 -1 23 0 20 -1 20 -1 20 0 20 0 20 0 18 -1 19 1 21 1 19 0 0 2 19 1 21 3 20 3 19 3 17 3 18 4 18 4 17 6 18 2 17 3 19 4 16 6 18 4 18 3 18 5 20 5 19 5 16 4 17 6 16 5 17 6 17 6 16 6 17 7 15 6 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4186519,0,30,0,0,4.59281,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -26 14 -25 13 -26 15 -27 14 -27 12 -25 8 -27 9 -24 7 -25 7 -24 7 -28 6 -26 8 -24 7 -24 7 -20 6 -27 9 -23 8 -22 9 -20 7 -20 8 -20 8 -20 9 -20 8 -22 8 -22 10 -22 8 0 0 -19 11 -22 13 -20 12 -20 14 -16 11 -17 11 -16 13 -16 11 -16 13 -18 12 -19 13 -15 11 -15 14 -14 13 -17 15 -17 15 -17 17 -15 13 -16 14 -14 14 -16 13 -14 14 -16 13 -17 13 -16 12 -16 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8967335,0,131,0,0,9.37391,128,[-125 48 8 0 0 0 0 0 0 0 0 0 24 11 23 12 26 12 25 13 24 14 21 15 22 15 19 14 21 15 19 14 21 16 22 16 20 17 20 16 17 16 21 18 18 17 17 14 15 14 15 15 15 14 17 15 15 13 16 15 19 15 15 14 0 0 16 12 18 15 17 13 18 12 15 11 17 12 17 10 15 10 19 9 16 10 18 12 15 9 19 9 16 10 18 10 18 11 20 10 16 9 17 9 18 7 17 9 19 8 17 8 19 9 17 7 18 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8973341,0,135,0,0,9.40471,128,[-121 112 8 0 0 0 0 0 0 0 0 0 28 2 27 3 29 3 30 3 27 5 25 6 26 8 24 8 25 8 23 6 26 7 27 6 25 8 25 8 22 8 25 9 22 9 21 7 21 8 21 9 20 9 20 7 19 6 21 8 22 6 21 7 0 0 21 6 21 7 22 6 21 5 19 3 20 4 20 4 19 5 20 2 19 3 21 3 18 1 20 1 19 3 20 3 22 3 22 2 20 0 20 2 20 0 20 1 20 1 19 1 21 0 20 -1 19 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,9050414,0,239,0,0,9.457,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 -27 -11 -24 -10 -29 -10 -27 -11 -27 -12 -22 -13 -25 -14 -22 -13 -25 -13 -22 -15 -23 -17 -24 -16 -21 -17 -22 -15 -19 -13 -24 -17 -20 -14 -21 -14 -19 -14 -19 -14 -18 -13 -20 -13 -18 -13 -19 -15 -20 -15 -17 -14 0 0 -19 -11 -21 -12 -20 -10 -23 -10 -18 -9 -19 -10 -19 -8 -18 -9 -20 -6 -19 -9 -20 -10 -18 -8 -20 -7 -18 -8 -21 -8 -22 -8 -24 -8 -19 -7 -21 -6 -20 -5 -20 -7 -20 -4 -21 -7 -21 -7 -20 -5 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11204264,0,37,0,0,11.6108,128,[37 80 2 0 0 0 0 0 0 0 0 0 20 22 17 23 19 23 19 25 16 23 14 23 13 23 11 23 12 24 12 22 14 25 16 24 12 24 14 23 10 23 12 25 11 23 10 21 9 21 8 21 7 20 9 21 9 18 10 21 12 20 10 20 0 0 10 19 12 20 13 20 14 18 11 17 11 18 12 18 11 16 14 17 11 15 15 16 13 14 16 14 14 15 14 15 15 17 16 15 15 14 13 15 14 14 13 15 15 14 15 12 17 13 16 11 15 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11206831,0,82,0,0,11.6423,128,[82 -96 4 0 0 0 0 0 0 0 0 0 22 18 20 20 21 20 22 22 20 20 17 22 17 21 15 21 16 22 16 20 17 23 17 22 14 22 16 21 13 21 16 22 14 21 13 18 12 20 12 19 11 19 13 19 12 16 12 19 15 18 13 19 0 0 14 17 14 19 15 18 16 15 14 15 13 16 15 15 13 15 15 13 11 14 15 15 14 13 17 13 15 13 16 13 17 15 17 14 16 11 15 13 16 12 15 12 16 12 16 10 17 11 17 9 17 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,11287952,0,37,0,0,11.6943,128,[37 80 2 0 0 0 0 0 0 0 0 0 -16 26 -15 23 -16 26 -17 26 -17 25 -17 21 -17 22 -16 21 -17 22 -17 20 -20 21 -19 22 -20 19 -18 20 -18 17 -20 21 -18 17 -16 18 -17 16 -17 17 -16 16 -16 17 -15 15 -17 15 -16 18 -17 17 0 0 -14 18 -15 19 -14 18 -12 20 -12 16 -13 18 -12 19 -11 16 -10 20 -12 17 -13 19 -11 16 -10 19 -10 17 -11 19 -11 19 -11 21 -10 17 -10 18 -8 19 -9 17 -7 20 -8 18 -9 20 -8 19 -7 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,84:CC:A8:11:78:B1,-71,11,1,4,1,1,1,1,0,0,0,-96,6,6,1,11371282,0,110,0,0,11.7777,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 2 -25 1 -29 0 -26 1 -28 -2 -25 -3 -26 -2 -24 -5 -26 -4 -26 -3 -25 -5 -25 -4 -26 -5 -25 -6 -23 -6 -24 -7 -23 -6 -24 -4 -22 -6 -22 -5 -22 -5 -20 -6 -21 -5 -22 -4 -21 -4 -20 -5 0 0 -20 -3 -21 -2 -20 -3 -20 -2 -19 -2 -19 -2 -19 -2 -19 -1 -21 -1 -20 0 -19 1 -18 1 -19 1 -19 2 -20 2 -19 4 -20 3 -18 3 -19 2 -17 4 -19 3 -19 4 -19 4 -18 5 -16 5 -17 5 0 0 0 0 0 0 0 0 0 0 ]
